relationship_id,case_id,source_entity_id,source_entity_type,relationship_type,target_entity_id,target_entity_type,start_time,end_time,confidence,source_document_id,verified,verification_status
REL0046207,C003387,C003387,Case,ASSOCIATED_WITH,PH003334,Phone,2021-09-14 17:04:00,,0.957,DOC003387,true,Verified
REL0046208,C001670,C001670,Case,ASSOCIATED_WITH,PH003321,Phone,2021-07-04 06:44:00,,0.93,DOC001670,false,Review Required
REL0046209,C002723,C002723,Case,ASSOCIATED_WITH,PH006600,Phone,2022-11-01 20:25:00,,0.921,DOC002723,false,Review Required
REL0046210,C008329,C008329,Case,ASSOCIATED_WITH,PH004735,Phone,2019-03-31 18:14:00,,0.951,DOC008329,true,Verified
REL0046211,C000975,C000975,Case,ASSOCIATED_WITH,PH008721,Phone,2024-02-14 21:57:00,,0.966,DOC000975,true,Verified
REL0046212,C003220,C003220,Case,ASSOCIATED_WITH,PH005528,Phone,2023-01-06 16:46:00,,0.952,DOC003220,true,Verified
REL0046213,C002001,C002001,Case,ASSOCIATED_WITH,PH007818,Phone,2020-03-25 05:20:00,,0.928,DOC002001,false,Review Required
REL0046214,C003152,C003152,Case,ASSOCIATED_WITH,PH000654,Phone,2019-09-24 20:48:00,,0.904,DOC003152,false,Review Required
REL0046215,C003838,C003838,Case,ASSOCIATED_WITH,PH001626,Phone,2019-06-18 21:15:00,,0.96,DOC003838,true,Verified
REL0046216,C002850,C002850,Case,ASSOCIATED_WITH,PH005892,Phone,2024-03-16 19:13:00,,0.943,DOC002850,false,Review Required
REL0046217,C009962,C009962,Case,ASSOCIATED_WITH,PH000784,Phone,2018-09-21 09:29:00,,0.903,DOC009962,false,Review Required
REL0046218,C008034,C008034,Case,ASSOCIATED_WITH,PH004152,Phone,2022-10-03 18:47:00,,0.972,DOC008034,true,Verified
REL0046219,C008867,C008867,Case,ASSOCIATED_WITH,PH008118,Phone,2021-08-27 18:20:00,,0.904,DOC008867,false,Review Required
REL0046220,C000093,C000093,Case,ASSOCIATED_WITH,PH005409,Phone,2019-04-15 09:02:00,,0.951,DOC000093,true,Verified
REL0046221,C006411,C006411,Case,ASSOCIATED_WITH,PH007051,Phone,2021-05-15 05:53:00,,0.971,DOC006411,true,Verified
REL0046222,C000811,C000811,Case,ASSOCIATED_WITH,PH003839,Phone,2022-04-13 19:17:00,,0.965,DOC000811,true,Verified
REL0046223,C004696,C004696,Case,ASSOCIATED_WITH,PH002205,Phone,2020-08-19 22:17:00,,0.908,DOC004696,false,Review Required
REL0046224,C004303,C004303,Case,ASSOCIATED_WITH,PH004223,Phone,2024-06-29 09:50:00,,0.952,DOC004303,true,Verified
REL0046225,C001704,C001704,Case,ASSOCIATED_WITH,PH009626,Phone,2019-09-12 19:13:00,,0.968,DOC001704,true,Verified
REL0046226,C003793,C003793,Case,ASSOCIATED_WITH,PH009656,Phone,2021-04-15 15:20:00,,0.989,DOC003793,true,Verified
REL0046227,C000429,C000429,Case,ASSOCIATED_WITH,PH005656,Phone,2022-05-11 19:31:00,,0.977,DOC000429,true,Verified
REL0046228,C002961,C002961,Case,ASSOCIATED_WITH,PH005780,Phone,2023-01-09 18:57:00,,0.976,DOC002961,true,Verified
REL0046229,C006248,C006248,Case,ASSOCIATED_WITH,PH003426,Phone,2020-02-27 09:38:00,,0.949,DOC006248,false,Review Required
REL0046230,C007903,C007903,Case,ASSOCIATED_WITH,PH007225,Phone,2021-01-07 05:00:00,,0.913,DOC007903,false,Review Required
REL0046231,C005606,C005606,Case,ASSOCIATED_WITH,PH000362,Phone,2018-09-27 08:11:00,,0.925,DOC005606,false,Review Required
REL0046232,C001884,C001884,Case,ASSOCIATED_WITH,PH005408,Phone,2022-12-04 09:36:00,,0.982,DOC001884,true,Verified
REL0046233,C004112,C004112,Case,ASSOCIATED_WITH,PH000820,Phone,2019-02-21 21:36:00,,0.986,DOC004112,true,Verified
REL0046234,C004242,C004242,Case,ASSOCIATED_WITH,PH000144,Phone,2019-02-12 11:10:00,,0.964,DOC004242,true,Verified
REL0046235,C000643,C000643,Case,ASSOCIATED_WITH,PH003161,Phone,2021-11-27 18:33:00,,0.958,DOC000643,true,Verified
REL0046236,C005606,C005606,Case,ASSOCIATED_WITH,PH006925,Phone,2018-09-27 08:11:00,,0.963,DOC005606,true,Verified
REL0046237,C003423,C003423,Case,ASSOCIATED_WITH,PH000832,Phone,2019-10-23 20:59:00,,0.927,DOC003423,false,Review Required
REL0046238,C001022,C001022,Case,ASSOCIATED_WITH,PH000626,Phone,2019-09-02 04:36:00,,0.937,DOC001022,false,Review Required
REL0046239,C006312,C006312,Case,ASSOCIATED_WITH,PH002270,Phone,2023-10-09 10:12:00,,0.922,DOC006312,false,Review Required
REL0046240,C009142,C009142,Case,ASSOCIATED_WITH,PH003134,Phone,2019-09-24 18:33:00,,0.954,DOC009142,true,Verified
REL0046241,C005649,C005649,Case,ASSOCIATED_WITH,PH007020,Phone,2020-07-25 20:35:00,,0.929,DOC005649,false,Review Required
REL0046242,C002080,C002080,Case,ASSOCIATED_WITH,PH009027,Phone,2023-03-06 19:19:00,,0.961,DOC002080,true,Verified
REL0046243,C009053,C009053,Case,ASSOCIATED_WITH,PH000493,Phone,2022-05-25 18:33:00,,0.966,DOC009053,true,Verified
REL0046244,C001531,C001531,Case,ASSOCIATED_WITH,PH008565,Phone,2020-03-16 20:47:00,,0.958,DOC001531,true,Verified
REL0046245,C004297,C004297,Case,ASSOCIATED_WITH,PH001944,Phone,2020-03-09 18:40:00,,0.913,DOC004297,false,Review Required
REL0046246,C008294,C008294,Case,ASSOCIATED_WITH,PH005811,Phone,2020-12-13 07:42:00,,0.92,DOC008294,false,Review Required
REL0046247,C008315,C008315,Case,ASSOCIATED_WITH,PH000110,Phone,2021-09-24 21:48:00,,0.975,DOC008315,true,Verified
REL0046248,C008519,C008519,Case,ASSOCIATED_WITH,PH004031,Phone,2018-05-10 17:17:00,,0.948,DOC008519,false,Review Required
REL0046249,C006722,C006722,Case,ASSOCIATED_WITH,PH002200,Phone,2022-11-16 18:53:00,,0.981,DOC006722,true,Verified
REL0046250,C007783,C007783,Case,ASSOCIATED_WITH,PH001331,Phone,2021-01-26 01:50:00,,0.906,DOC007783,false,Review Required
REL0046251,C008571,C008571,Case,ASSOCIATED_WITH,PH006009,Phone,2019-08-14 13:04:00,,0.924,DOC008571,false,Review Required
REL0046252,C000344,C000344,Case,ASSOCIATED_WITH,PH006367,Phone,2024-04-22 11:16:00,,0.931,DOC000344,false,Review Required
REL0046253,C003319,C003319,Case,ASSOCIATED_WITH,PH007570,Phone,2019-04-13 10:09:00,,0.905,DOC003319,false,Review Required
REL0046254,C007440,C007440,Case,ASSOCIATED_WITH,PH005086,Phone,2019-01-28 20:59:00,,0.913,DOC007440,false,Review Required
REL0046255,C001381,C001381,Case,ASSOCIATED_WITH,PH001524,Phone,2023-03-27 10:26:00,,0.965,DOC001381,true,Verified
REL0046256,C003549,C003549,Case,ASSOCIATED_WITH,PH005331,Phone,2021-02-05 14:40:00,,0.983,DOC003549,true,Verified
REL0046257,C000511,C000511,Case,ASSOCIATED_WITH,PH005430,Phone,2022-01-14 19:53:00,,0.935,DOC000511,false,Review Required
REL0046258,C005786,C005786,Case,ASSOCIATED_WITH,PH000286,Phone,2022-12-11 15:08:00,,0.961,DOC005786,true,Verified
REL0046259,C003353,C003353,Case,ASSOCIATED_WITH,PH008282,Phone,2024-01-10 08:12:00,,0.953,DOC003353,true,Verified
REL0046260,C006799,C006799,Case,ASSOCIATED_WITH,PH006986,Phone,2021-06-29 16:11:00,,0.91,DOC006799,false,Review Required
REL0046261,C003574,C003574,Case,ASSOCIATED_WITH,PH004114,Phone,2020-09-26 09:07:00,,0.922,DOC003574,false,Review Required
REL0046262,C009098,C009098,Case,ASSOCIATED_WITH,PH001326,Phone,2023-04-12 20:06:00,,0.911,DOC009098,false,Review Required
REL0046263,C005820,C005820,Case,ASSOCIATED_WITH,PH002685,Phone,2018-07-02 20:40:00,,0.976,DOC005820,true,Verified
REL0046264,C003337,C003337,Case,ASSOCIATED_WITH,PH004427,Phone,2023-02-11 16:23:00,,0.907,DOC003337,false,Review Required
REL0046265,C008046,C008046,Case,ASSOCIATED_WITH,PH002747,Phone,2022-10-05 12:50:00,,0.972,DOC008046,true,Verified
REL0046266,C006513,C006513,Case,ASSOCIATED_WITH,PH001699,Phone,2024-05-11 09:07:00,,0.91,DOC006513,false,Review Required
REL0046267,C008100,C008100,Case,ASSOCIATED_WITH,PH008772,Phone,2019-08-20 10:03:00,,0.978,DOC008100,true,Verified
REL0046268,C007198,C007198,Case,ASSOCIATED_WITH,PH007907,Phone,2024-02-02 11:14:00,,0.983,DOC007198,true,Verified
REL0046269,C009598,C009598,Case,ASSOCIATED_WITH,PH001140,Phone,2020-09-09 13:34:00,,0.978,DOC009598,true,Verified
REL0046270,C002083,C002083,Case,ASSOCIATED_WITH,PH006433,Phone,2020-05-17 21:33:00,,0.908,DOC002083,false,Review Required
REL0046271,C006327,C006327,Case,ASSOCIATED_WITH,PH002622,Phone,2020-01-04 11:54:00,,0.93,DOC006327,false,Review Required
REL0046272,C006571,C006571,Case,ASSOCIATED_WITH,PH000617,Phone,2020-06-13 21:03:00,,0.952,DOC006571,true,Verified
REL0046273,C000701,C000701,Case,ASSOCIATED_WITH,PH006301,Phone,2023-06-09 14:23:00,,0.953,DOC000701,true,Verified
REL0046274,C003682,C003682,Case,ASSOCIATED_WITH,PH003001,Phone,2018-09-07 16:34:00,,0.928,DOC003682,false,Review Required
REL0046275,C003527,C003527,Case,ASSOCIATED_WITH,PH006402,Phone,2018-08-16 23:36:00,,0.987,DOC003527,true,Verified
REL0046276,C009550,C009550,Case,ASSOCIATED_WITH,PH009987,Phone,2022-02-06 03:18:00,,0.937,DOC009550,false,Review Required
REL0046277,C008029,C008029,Case,ASSOCIATED_WITH,PH007691,Phone,2020-03-22 01:45:00,,0.917,DOC008029,false,Review Required
REL0046278,C000818,C000818,Case,ASSOCIATED_WITH,PH000972,Phone,2020-09-27 19:04:00,,0.99,DOC000818,true,Verified
REL0046279,C004167,C004167,Case,ASSOCIATED_WITH,PH006303,Phone,2019-12-14 14:24:00,,0.927,DOC004167,false,Review Required
REL0046280,C006322,C006322,Case,ASSOCIATED_WITH,PH006784,Phone,2022-04-18 10:39:00,,0.923,DOC006322,false,Review Required
REL0046281,C003292,C003292,Case,ASSOCIATED_WITH,PH007773,Phone,2023-12-28 21:00:00,,0.942,DOC003292,false,Review Required
REL0046282,C003787,C003787,Case,ASSOCIATED_WITH,PH007994,Phone,2021-04-07 13:49:00,,0.91,DOC003787,false,Review Required
REL0046283,C005918,C005918,Case,ASSOCIATED_WITH,PH001806,Phone,2024-03-13 22:45:00,,0.943,DOC005918,false,Review Required
REL0046284,C001660,C001660,Case,ASSOCIATED_WITH,PH005634,Phone,2020-08-24 07:37:00,,0.941,DOC001660,false,Review Required
REL0046285,C003857,C003857,Case,ASSOCIATED_WITH,PH007956,Phone,2018-03-22 19:30:00,,0.915,DOC003857,false,Review Required
REL0046286,C004943,C004943,Case,ASSOCIATED_WITH,PH003507,Phone,2020-11-30 11:26:00,,0.924,DOC004943,false,Review Required
REL0046287,C005472,C005472,Case,ASSOCIATED_WITH,PH002985,Phone,2018-09-27 16:59:00,,0.97,DOC005472,true,Verified
REL0046288,C007352,C007352,Case,ASSOCIATED_WITH,PH006620,Phone,2022-10-09 13:11:00,,0.976,DOC007352,true,Verified
REL0046289,C007667,C007667,Case,ASSOCIATED_WITH,PH002300,Phone,2021-10-04 14:36:00,,0.915,DOC007667,false,Review Required
REL0046290,C008612,C008612,Case,ASSOCIATED_WITH,PH004930,Phone,2018-04-03 13:22:00,,0.933,DOC008612,false,Review Required
REL0046291,C009862,C009862,Case,ASSOCIATED_WITH,PH000576,Phone,2023-01-12 00:52:00,,0.984,DOC009862,true,Verified
REL0046292,C001015,C001015,Case,ASSOCIATED_WITH,PH006400,Phone,2021-03-12 13:37:00,,0.951,DOC001015,true,Verified
REL0046293,C004082,C004082,Case,ASSOCIATED_WITH,PH003446,Phone,2021-02-19 11:15:00,,0.936,DOC004082,false,Review Required
REL0046294,C000376,C000376,Case,ASSOCIATED_WITH,PH000815,Phone,2021-04-12 20:15:00,,0.926,DOC000376,false,Review Required
REL0046295,C008725,C008725,Case,ASSOCIATED_WITH,PH002842,Phone,2024-06-15 11:44:00,,0.968,DOC008725,true,Verified
REL0046296,C006789,C006789,Case,ASSOCIATED_WITH,PH007483,Phone,2018-05-20 20:02:00,,0.971,DOC006789,true,Verified
REL0046297,C006225,C006225,Case,ASSOCIATED_WITH,PH003406,Phone,2021-01-04 09:08:00,,0.923,DOC006225,false,Review Required
REL0046298,C003683,C003683,Case,ASSOCIATED_WITH,PH007846,Phone,2018-07-24 20:57:00,,0.914,DOC003683,false,Review Required
REL0046299,C003887,C003887,Case,ASSOCIATED_WITH,PH005552,Phone,2021-06-16 16:39:00,,0.909,DOC003887,false,Review Required
REL0046300,C001679,C001679,Case,ASSOCIATED_WITH,PH009570,Phone,2024-01-27 18:32:00,,0.902,DOC001679,false,Review Required
REL0046301,C003452,C003452,Case,ASSOCIATED_WITH,PH002275,Phone,2024-02-01 07:53:00,,0.904,DOC003452,false,Review Required
REL0046302,C001490,C001490,Case,ASSOCIATED_WITH,PH006879,Phone,2019-07-21 17:24:00,,0.919,DOC001490,false,Review Required
REL0046303,C002540,C002540,Case,ASSOCIATED_WITH,PH006294,Phone,2021-08-06 14:19:00,,0.921,DOC002540,false,Review Required
REL0046304,C003978,C003978,Case,ASSOCIATED_WITH,PH009351,Phone,2022-03-01 12:53:00,,0.906,DOC003978,false,Review Required
REL0046305,C000690,C000690,Case,ASSOCIATED_WITH,PH000972,Phone,2020-08-14 19:43:00,,0.989,DOC000690,true,Verified
REL0046306,C008729,C008729,Case,ASSOCIATED_WITH,PH006885,Phone,2022-11-17 21:51:00,,0.971,DOC008729,true,Verified
REL0046307,C002719,C002719,Case,ASSOCIATED_WITH,PH003070,Phone,2023-05-06 16:41:00,,0.905,DOC002719,false,Review Required
REL0046308,C004096,C004096,Case,ASSOCIATED_WITH,PH007797,Phone,2024-03-26 14:46:00,,0.915,DOC004096,false,Review Required
REL0046309,C001981,C001981,Case,ASSOCIATED_WITH,PH004385,Phone,2023-04-30 06:46:00,,0.946,DOC001981,false,Review Required
REL0046310,C004373,C004373,Case,ASSOCIATED_WITH,PH001460,Phone,2021-04-24 18:46:00,,0.901,DOC004373,false,Review Required
REL0046311,C006200,C006200,Case,ASSOCIATED_WITH,PH005932,Phone,2021-07-18 19:53:00,,0.978,DOC006200,true,Verified
REL0046312,C007541,C007541,Case,ASSOCIATED_WITH,PH001159,Phone,2023-05-08 11:39:00,,0.91,DOC007541,false,Review Required
REL0046313,C002859,C002859,Case,ASSOCIATED_WITH,PH006274,Phone,2019-05-25 13:34:00,,0.968,DOC002859,true,Verified
REL0046314,C002091,C002091,Case,ASSOCIATED_WITH,PH001753,Phone,2018-09-08 18:37:00,,0.906,DOC002091,false,Review Required
REL0046315,C002549,C002549,Case,ASSOCIATED_WITH,PH005319,Phone,2024-06-04 21:54:00,,0.931,DOC002549,false,Review Required
REL0046316,C002268,C002268,Case,ASSOCIATED_WITH,PH003188,Phone,2023-09-19 10:37:00,,0.964,DOC002268,true,Verified
REL0046317,C009369,C009369,Case,ASSOCIATED_WITH,PH002245,Phone,2018-05-08 19:10:00,,0.988,DOC009369,true,Verified
REL0046318,C003835,C003835,Case,ASSOCIATED_WITH,PH004252,Phone,2021-03-29 16:42:00,,0.966,DOC003835,true,Verified
REL0046319,C005422,C005422,Case,ASSOCIATED_WITH,PH008425,Phone,2018-11-22 02:03:00,,0.908,DOC005422,false,Review Required
REL0046320,C007412,C007412,Case,ASSOCIATED_WITH,PH004194,Phone,2019-09-06 14:49:00,,0.961,DOC007412,true,Verified
REL0046321,C000886,C000886,Case,ASSOCIATED_WITH,PH001654,Phone,2023-10-30 15:31:00,,0.913,DOC000886,false,Review Required
REL0046322,C003085,C003085,Case,ASSOCIATED_WITH,PH006293,Phone,2019-04-19 23:21:00,,0.924,DOC003085,false,Review Required
REL0046323,C006478,C006478,Case,ASSOCIATED_WITH,PH008011,Phone,2023-12-07 06:21:00,,0.983,DOC006478,true,Verified
REL0046324,C005731,C005731,Case,ASSOCIATED_WITH,PH004383,Phone,2021-02-01 14:22:00,,0.925,DOC005731,false,Review Required
REL0046325,C004464,C004464,Case,ASSOCIATED_WITH,PH009816,Phone,2022-01-30 00:54:00,,0.965,DOC004464,true,Verified
REL0046326,C007175,C007175,Case,ASSOCIATED_WITH,PH005436,Phone,2023-01-09 10:50:00,,0.901,DOC007175,false,Review Required
REL0046327,C009584,C009584,Case,ASSOCIATED_WITH,PH003539,Phone,2022-01-26 14:50:00,,0.937,DOC009584,false,Review Required
REL0046328,C006096,C006096,Case,ASSOCIATED_WITH,PH008115,Phone,2023-10-27 22:22:00,,0.962,DOC006096,true,Verified
REL0046329,C004668,C004668,Case,ASSOCIATED_WITH,PH002810,Phone,2023-10-25 14:34:00,,0.956,DOC004668,true,Verified
REL0046330,C001115,C001115,Case,ASSOCIATED_WITH,PH008942,Phone,2019-07-25 21:33:00,,0.974,DOC001115,true,Verified
REL0046331,C002404,C002404,Case,ASSOCIATED_WITH,PH008309,Phone,2020-07-12 14:01:00,,0.953,DOC002404,true,Verified
REL0046332,C006409,C006409,Case,ASSOCIATED_WITH,PH007220,Phone,2022-11-26 20:23:00,,0.943,DOC006409,false,Review Required
REL0046333,C003502,C003502,Case,ASSOCIATED_WITH,PH001367,Phone,2019-01-19 17:21:00,,0.969,DOC003502,true,Verified
REL0046334,C006500,C006500,Case,ASSOCIATED_WITH,PH008760,Phone,2023-11-24 21:22:00,,0.948,DOC006500,false,Review Required
REL0046335,C009250,C009250,Case,ASSOCIATED_WITH,PH008122,Phone,2019-07-08 10:07:00,,0.942,DOC009250,false,Review Required
REL0046336,C002024,C002024,Case,ASSOCIATED_WITH,PH008109,Phone,2018-11-16 19:01:00,,0.935,DOC002024,false,Review Required
REL0046337,C003573,C003573,Case,ASSOCIATED_WITH,PH006645,Phone,2021-04-12 08:58:00,,0.986,DOC003573,true,Verified
REL0046338,C002068,C002068,Case,ASSOCIATED_WITH,PH009598,Phone,2021-02-14 12:37:00,,0.95,DOC002068,true,Verified
REL0046339,C003185,C003185,Case,ASSOCIATED_WITH,PH006638,Phone,2019-07-27 13:08:00,,0.922,DOC003185,false,Review Required
REL0046340,C002688,C002688,Case,ASSOCIATED_WITH,PH004421,Phone,2022-03-22 09:56:00,,0.973,DOC002688,true,Verified
REL0046341,C007656,C007656,Case,ASSOCIATED_WITH,PH001359,Phone,2021-04-13 08:30:00,,0.984,DOC007656,true,Verified
REL0046342,C000270,C000270,Case,ASSOCIATED_WITH,PH007400,Phone,2022-12-11 15:25:00,,0.909,DOC000270,false,Review Required
REL0046343,C009440,C009440,Case,ASSOCIATED_WITH,PH004794,Phone,2019-12-22 08:04:00,,0.943,DOC009440,false,Review Required
REL0046344,C007074,C007074,Case,ASSOCIATED_WITH,PH000999,Phone,2022-01-19 14:17:00,,0.982,DOC007074,true,Verified
REL0046345,C002815,C002815,Case,ASSOCIATED_WITH,PH002273,Phone,2024-03-06 09:55:00,,0.922,DOC002815,false,Review Required
REL0046346,C005458,C005458,Case,ASSOCIATED_WITH,PH007070,Phone,2021-11-22 10:14:00,,0.94,DOC005458,false,Review Required
REL0046347,C000402,C000402,Case,ASSOCIATED_WITH,PH008200,Phone,2022-12-17 13:14:00,,0.953,DOC000402,true,Verified
REL0046348,C005804,C005804,Case,ASSOCIATED_WITH,PH002262,Phone,2018-08-12 19:06:00,,0.962,DOC005804,true,Verified
REL0046349,C008208,C008208,Case,ASSOCIATED_WITH,PH001307,Phone,2023-01-22 20:12:00,,0.904,DOC008208,false,Review Required
REL0046350,C002817,C002817,Case,ASSOCIATED_WITH,PH004681,Phone,2022-01-10 23:31:00,,0.983,DOC002817,true,Verified
REL0046351,C008861,C008861,Case,ASSOCIATED_WITH,PH008727,Phone,2023-12-27 20:24:00,,0.956,DOC008861,true,Verified
REL0046352,C002724,C002724,Case,ASSOCIATED_WITH,PH001062,Phone,2018-04-23 04:44:00,,0.955,DOC002724,true,Verified
REL0046353,C007821,C007821,Case,ASSOCIATED_WITH,PH008293,Phone,2019-11-26 12:10:00,,0.99,DOC007821,true,Verified
REL0046354,C003436,C003436,Case,ASSOCIATED_WITH,PH005381,Phone,2022-11-01 15:47:00,,0.915,DOC003436,false,Review Required
REL0046355,C008963,C008963,Case,ASSOCIATED_WITH,PH001152,Phone,2018-11-15 21:32:00,,0.954,DOC008963,true,Verified
REL0046356,C002174,C002174,Case,ASSOCIATED_WITH,PH004064,Phone,2019-08-10 09:06:00,,0.911,DOC002174,false,Review Required
REL0046357,C007978,C007978,Case,ASSOCIATED_WITH,PH002129,Phone,2022-09-09 09:28:00,,0.947,DOC007978,false,Review Required
REL0046358,C003864,C003864,Case,ASSOCIATED_WITH,PH004382,Phone,2018-12-26 05:41:00,,0.947,DOC003864,false,Review Required
REL0046359,C009836,C009836,Case,ASSOCIATED_WITH,PH008072,Phone,2019-01-12 23:53:00,,0.938,DOC009836,false,Review Required
REL0046360,C003264,C003264,Case,ASSOCIATED_WITH,PH008502,Phone,2018-10-14 17:36:00,,0.968,DOC003264,true,Verified
REL0046361,C003584,C003584,Case,ASSOCIATED_WITH,PH001718,Phone,2019-12-17 14:17:00,,0.909,DOC003584,false,Review Required
REL0046362,C001030,C001030,Case,ASSOCIATED_WITH,PH003855,Phone,2021-05-19 14:16:00,,0.934,DOC001030,false,Review Required
REL0046363,C000542,C000542,Case,ASSOCIATED_WITH,PH005902,Phone,2021-03-01 10:18:00,,0.956,DOC000542,true,Verified
REL0046364,C008894,C008894,Case,ASSOCIATED_WITH,PH009060,Phone,2019-01-28 09:05:00,,0.965,DOC008894,true,Verified
REL0046365,C006971,C006971,Case,ASSOCIATED_WITH,PH006881,Phone,2018-01-25 19:20:00,,0.934,DOC006971,false,Review Required
REL0046366,C001314,C001314,Case,ASSOCIATED_WITH,PH007435,Phone,2018-11-28 19:21:00,,0.922,DOC001314,false,Review Required
REL0046367,C009685,C009685,Case,ASSOCIATED_WITH,PH008834,Phone,2024-03-08 14:33:00,,0.944,DOC009685,false,Review Required
REL0046368,C009550,C009550,Case,ASSOCIATED_WITH,PH007545,Phone,2022-02-06 03:18:00,,0.909,DOC009550,false,Review Required
REL0046369,C000663,C000663,Case,ASSOCIATED_WITH,PH000471,Phone,2024-03-03 20:41:00,,0.958,DOC000663,true,Verified
REL0046370,C002259,C002259,Case,ASSOCIATED_WITH,PH001864,Phone,2018-04-13 20:08:00,,0.987,DOC002259,true,Verified
REL0046371,C007471,C007471,Case,ASSOCIATED_WITH,PH007739,Phone,2019-11-05 00:24:00,,0.956,DOC007471,true,Verified
REL0046372,C004493,C004493,Case,ASSOCIATED_WITH,PH006939,Phone,2018-01-15 13:23:00,,0.922,DOC004493,false,Review Required
REL0046373,C003931,C003931,Case,ASSOCIATED_WITH,PH007141,Phone,2019-11-27 23:56:00,,0.921,DOC003931,false,Review Required
REL0046374,C009649,C009649,Case,ASSOCIATED_WITH,PH007634,Phone,2020-01-08 09:28:00,,0.937,DOC009649,false,Review Required
REL0046375,C000437,C000437,Case,ASSOCIATED_WITH,PH008667,Phone,2020-07-27 13:51:00,,0.968,DOC000437,true,Verified
REL0046376,C004370,C004370,Case,ASSOCIATED_WITH,PH009185,Phone,2023-09-21 15:36:00,,0.955,DOC004370,true,Verified
REL0046377,C000423,C000423,Case,ASSOCIATED_WITH,PH004050,Phone,2023-11-12 14:11:00,,0.938,DOC000423,false,Review Required
REL0046378,C009082,C009082,Case,ASSOCIATED_WITH,PH003013,Phone,2021-05-27 14:41:00,,0.945,DOC009082,false,Review Required
REL0046379,C005629,C005629,Case,ASSOCIATED_WITH,PH002845,Phone,2018-08-24 07:50:00,,0.95,DOC005629,true,Verified
REL0046380,C005484,C005484,Case,ASSOCIATED_WITH,PH004980,Phone,2020-06-25 00:32:00,,0.988,DOC005484,true,Verified
REL0046381,C003368,C003368,Case,ASSOCIATED_WITH,PH009279,Phone,2024-05-04 11:26:00,,0.919,DOC003368,false,Review Required
REL0046382,C009635,C009635,Case,ASSOCIATED_WITH,PH005668,Phone,2018-06-03 01:13:00,,0.904,DOC009635,false,Review Required
REL0046383,C008144,C008144,Case,ASSOCIATED_WITH,PH009633,Phone,2018-01-01 12:59:00,,0.91,DOC008144,false,Review Required
REL0046384,C006909,C006909,Case,ASSOCIATED_WITH,PH005000,Phone,2020-12-10 22:34:00,,0.949,DOC006909,false,Review Required
REL0046385,C004763,C004763,Case,ASSOCIATED_WITH,PH002340,Phone,2021-09-05 00:04:00,,0.902,DOC004763,false,Review Required
REL0046386,C002222,C002222,Case,ASSOCIATED_WITH,PH009632,Phone,2022-03-24 10:03:00,,0.927,DOC002222,false,Review Required
REL0046387,C005458,C005458,Case,ASSOCIATED_WITH,PH003023,Phone,2021-11-22 10:14:00,,0.956,DOC005458,true,Verified
