vehicle_id,registration_number,vehicle_type,make,model,color,registration_date,registered_owner_id,current_owner_id,status,insurance_status,source
V004993,MH12BX9341,Scooter,Suzuki,Access,Grey,2011-04-24,P002923,P002923,Inactive,Active,SYNTH_RTO_DB
V004994,MH12BX9478,Motorcycle,Bajaj,Pulsar,Blue,2025-11-11,P006359,P000516,Transferred,Expired,SYNTH_FIELD_DB
V004995,MH12BX9515,Scooter,Suzuki,Access,Green,2020-06-07,P002195,P002040,Transferred,Active,SYNTH_FIELD_DB
V004996,MH12BX9652,Scooter,TVS,Jupiter,Black,2021-12-15,P004742,P002572,Transferred,Active,SYNTH_RTO_DB
V004997,MH12BX9789,Car,Hyundai,i20,Red,2016-12-07,P001901,P001901,Active,Active,SYNTH_RTO_DB
V004998,MH12BX9826,Motorcycle,Bajaj,Pulsar,Brown,2016-02-28,P005960,P005960,Active,Active,SYNTH_VEHICLE_REGISTRY
V004999,MH12BX9963,Scooter,Honda,Activa,Silver,2020-11-24,P001460,P001460,Active,Active,SYNTH_VEHICLE_REGISTRY
V005000,MH12BY0000,Commercial,Mahindra,Bolero Pickup,Grey,2020-08-14,P001544,P001544,Scrapped,Active,SYNTH_VEHICLE_REGISTRY
V005001,MH12BY0137,Commercial,Tata,Ace,Brown,2012-01-19,P006219,P006219,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005002,MH12BY0274,Scooter,TVS,Jupiter,Red,2022-02-19,P003286,P003286,Active,Expired,SYNTH_FIELD_DB
V005003,MH12BY0311,Car,Toyota,Innova,White,2018-04-09,P002176,P001829,Transferred,Not Available,SYNTH_FIELD_DB
V005004,MH12BY0448,Commercial,Mahindra,Bolero Pickup,Blue,2025-08-30,P003134,P003134,Inactive,Active,SYNTH_FIELD_DB
V005005,MH12BY0585,Motorcycle,Bajaj,Pulsar,White,2010-06-18,P006111,P006111,Active,Active,SYNTH_INSURANCE_DB
V005006,MH12BY0622,Car,Toyota,Innova,Blue,2010-02-07,P005998,P000839,Transferred,Active,SYNTH_FIELD_DB
V005007,MH12BY0759,Commercial,Tata,Ace,Blue,2019-08-23,P006741,P006741,Active,Active,SYNTH_RTO_DB
V005008,MH12BY0896,Car,Maruti Suzuki,Swift,Silver,2010-11-20,P005471,P005471,Active,Active,SYNTH_INSURANCE_DB
V005009,MH12BY0933,Commercial,Tata,Ace,White,2018-04-17,P005179,P005179,Active,Not Available,SYNTH_FIELD_DB
V005010,MH12BY1070,Commercial,Tata,Ace,Grey,2018-09-25,P004670,P004670,Inactive,Expired,SYNTH_RTO_DB
V005011,MH12BY1107,Car,Mahindra,XUV300,Silver,2021-11-02,P005815,P005815,Active,Active,SYNTH_RTO_DB
V005012,MH12BY1244,Scooter,Suzuki,Access,Blue,2022-11-10,P006475,P006475,Active,Expired,SYNTH_INSURANCE_DB
V005013,MH12BY1381,Car,Maruti Suzuki,Baleno,Green,2025-02-14,P000801,P000801,Active,Active,SYNTH_VEHICLE_REGISTRY
V005014,MH12BY1418,Car,Maruti Suzuki,Baleno,Brown,2020-04-27,P005655,P005655,Active,Active,SYNTH_RTO_DB
V005015,MH12BY1555,Car,Maruti Suzuki,Baleno,Red,2010-08-15,P003650,P003650,Active,Active,SYNTH_VEHICLE_REGISTRY
V005016,MH12BY1692,Car,Hyundai,i20,Green,2015-11-15,P003248,P003248,Active,Active,SYNTH_VEHICLE_REGISTRY
V005017,MH12BY1729,Car,Hyundai,i20,Grey,2024-07-06,P000054,P000054,Inactive,Active,SYNTH_RTO_DB
V005018,MH12BY1866,Scooter,Honda,Activa,Grey,2022-06-15,P004072,P005446,Transferred,Active,SYNTH_FIELD_DB
V005019,MH12BY1903,Motorcycle,Hero,Splendor Plus,Red,2023-07-11,P000337,P000337,Inactive,Active,SYNTH_RTO_DB
V005020,MH12BY2040,Motorcycle,Bajaj,Pulsar,Blue,2018-01-01,P001564,P001564,Active,Active,SYNTH_INSURANCE_DB
V005021,MH12BY2177,Scooter,Honda,Activa,Green,2018-02-10,P002995,P002995,Inactive,Active,SYNTH_RTO_DB
V005022,MH12BY2214,Car,Maruti Suzuki,Swift,Black,2024-08-31,P006641,P006641,Active,Active,SYNTH_FIELD_DB
V005023,MH12BY2351,Motorcycle,Honda,Shine,White,2013-03-08,P000400,P000400,Active,Active,SYNTH_VEHICLE_REGISTRY
V005024,MH12BY2488,Motorcycle,Bajaj,Pulsar,Red,2021-12-04,P003107,P003107,Active,Active,SYNTH_FIELD_DB
V005025,MH12BY2525,Commercial,Tata,Ace,Grey,2011-04-29,P000620,P000620,Active,Active,SYNTH_FIELD_DB
V005026,MH12BY2662,Motorcycle,Hero,Splendor Plus,Grey,2018-05-21,P005971,P005971,Inactive,Expired,SYNTH_RTO_DB
V005027,MH12BY2799,Car,Maruti Suzuki,Baleno,Green,2023-10-30,P005387,P004179,Transferred,Active,SYNTH_RTO_DB
V005028,MH12BY2836,Car,Mahindra,XUV300,Blue,2014-05-21,P003379,P001384,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005029,MH12BY2973,Motorcycle,Hero,Splendor Plus,Green,2021-12-14,P002793,P005068,Transferred,Active,SYNTH_FIELD_DB
V005030,MH12BY3010,Car,Maruti Suzuki,Swift,Blue,2024-07-03,P006246,P006246,Active,Active,SYNTH_FIELD_DB
V005031,MH12BY3147,Car,Mahindra,XUV300,Black,2023-03-30,P004986,P004986,Active,Active,SYNTH_VEHICLE_REGISTRY
V005032,MH12BY3284,Car,Toyota,Innova,Brown,2019-08-25,P000050,P000050,Active,Active,SYNTH_INSURANCE_DB
V005033,MH12BY3321,Car,Tata,Nexon,Silver,2022-12-12,P000823,P004874,Transferred,Active,SYNTH_INSURANCE_DB
V005034,MH12BY3458,Scooter,TVS,Jupiter,Green,2010-09-07,P000287,P000287,Active,Active,SYNTH_VEHICLE_REGISTRY
V005035,MH12BY3595,Car,Toyota,Innova,Grey,2025-09-15,P000152,P003722,Transferred,Active,SYNTH_RTO_DB
V005036,MH12BY3632,Car,Tata,Nexon,Silver,2024-09-26,P000267,P000267,Scrapped,Active,SYNTH_INSURANCE_DB
V005037,MH12BY3769,Commercial,Tata,Ace,Brown,2024-05-27,P003271,P003271,Active,Active,SYNTH_VEHICLE_REGISTRY
V005038,MH12BY3806,Car,Toyota,Innova,Black,2010-07-20,P004755,P004755,Active,Active,SYNTH_INSURANCE_DB
V005039,MH12BY3943,Auto,Bajaj,RE,Green,2025-11-04,P005908,P005908,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005040,MH12BY4080,Car,Hyundai,i20,Green,2016-10-05,P000645,P001269,Transferred,Not Available,SYNTH_RTO_DB
V005041,MH12BY4117,Car,Mahindra,XUV300,Red,2025-01-28,P003760,P003760,Active,Active,SYNTH_RTO_DB
V005042,MH12BY4254,Scooter,Suzuki,Access,Red,2013-11-29,P001112,P001112,Active,Active,SYNTH_RTO_DB
V005043,MH12BY4391,Auto,Bajaj,RE,Brown,2019-03-13,P003948,P003948,Active,Active,SYNTH_INSURANCE_DB
V005044,MH12BY4428,Car,Toyota,Innova,Red,2015-06-19,P006004,P006569,Transferred,Not Available,SYNTH_VEHICLE_REGISTRY
V005045,MH12BY4565,Car,Mahindra,XUV300,Blue,2016-08-10,P006157,P006157,Active,Active,SYNTH_FIELD_DB
V005046,MH12BY4602,Scooter,TVS,Jupiter,Grey,2011-06-19,P005699,P005699,Active,Active,SYNTH_VEHICLE_REGISTRY
V005047,MH12BY4739,Scooter,Honda,Activa,Brown,2017-06-26,P006007,P005492,Transferred,Active,SYNTH_INSURANCE_DB
V005048,MH12BY4876,Commercial,Mahindra,Bolero Pickup,White,2025-06-16,P003055,P003055,Active,Active,SYNTH_INSURANCE_DB
V005049,MH12BY4913,Commercial,Mahindra,Bolero Pickup,Red,2019-03-18,P000013,P000013,Active,Active,SYNTH_VEHICLE_REGISTRY
V005050,MH12BY5050,Car,Hyundai,i20,Green,2014-04-21,P005772,P005772,Active,Expired,SYNTH_INSURANCE_DB
V005051,MH12BY5187,Scooter,Honda,Activa,Grey,2024-01-20,P006931,P006931,Active,Expired,SYNTH_RTO_DB
V005052,MH12BY5224,Auto,Bajaj,RE,Green,2014-07-15,P006482,P001342,Transferred,Active,SYNTH_RTO_DB
V005053,MH12BY5361,Motorcycle,Bajaj,Pulsar,Black,2010-05-20,P001282,P001282,Active,Expired,SYNTH_INSURANCE_DB
V005054,MH12BY5498,Car,Tata,Nexon,Black,2019-04-23,P003996,P003996,Active,Active,SYNTH_FIELD_DB
V005055,MH12BY5535,Scooter,TVS,Jupiter,Brown,2021-04-21,P001744,P002987,Transferred,Expired,SYNTH_INSURANCE_DB
V005056,MH12BY5672,Auto,Bajaj,RE,Brown,2024-01-17,P006757,P006757,Scrapped,Active,SYNTH_VEHICLE_REGISTRY
V005057,MH12BY5709,Scooter,Honda,Activa,Red,2021-03-06,P000493,P000493,Active,Active,SYNTH_VEHICLE_REGISTRY
V005058,MH12BY5846,Car,Maruti Suzuki,Baleno,Grey,2011-10-18,P002804,P002804,Active,Active,SYNTH_VEHICLE_REGISTRY
V005059,MH12BY5983,Scooter,Honda,Activa,White,2013-08-12,P003551,P003551,Active,Expired,SYNTH_FIELD_DB
V005060,MH12BY6020,Car,Mahindra,XUV300,Red,2011-12-06,P001023,P003446,Transferred,Expired,SYNTH_FIELD_DB
V005061,MH12BY6157,Motorcycle,Bajaj,Pulsar,Grey,2025-06-08,P004309,P004671,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005062,MH12BY6294,Car,Maruti Suzuki,Swift,Green,2026-06-06,P004931,P004931,Active,Active,SYNTH_RTO_DB
V005063,MH12BY6331,Car,Hyundai,i20,Green,2024-06-23,P006348,P004140,Transferred,Active,SYNTH_INSURANCE_DB
V005064,MH12BY6468,Car,Tata,Nexon,Silver,2022-08-14,P003001,P004547,Transferred,Active,SYNTH_INSURANCE_DB
V005065,MH12BY6505,Motorcycle,Honda,Shine,Silver,2017-09-18,P001742,P001742,Stolen,Active,SYNTH_VEHICLE_REGISTRY
V005066,MH12BY6642,Car,Toyota,Innova,Brown,2022-03-10,P005586,P005586,Active,Active,SYNTH_INSURANCE_DB
V005067,MH12BY6779,Scooter,Honda,Activa,Grey,2020-05-05,P001745,P001745,Active,Expired,SYNTH_RTO_DB
V005068,MH12BY6816,Commercial,Tata,Ace,Black,2019-12-08,P001491,P001491,Active,Active,SYNTH_INSURANCE_DB
V005069,MH12BY6953,Motorcycle,Bajaj,Pulsar,Red,2024-03-09,P004370,P004370,Active,Active,SYNTH_VEHICLE_REGISTRY
V005070,MH12BY7090,Commercial,Tata,Ace,Red,2024-07-24,P002905,P002905,Active,Not Available,SYNTH_RTO_DB
V005071,MH12BY7127,Car,Hyundai,Creta,Red,2010-05-31,P003928,P003928,Scrapped,Expired,SYNTH_VEHICLE_REGISTRY
V005072,MH12BY7264,Car,Maruti Suzuki,Baleno,Brown,2023-07-03,P000640,P000640,Active,Active,SYNTH_INSURANCE_DB
V005073,MH12BY7301,Car,Hyundai,Creta,Silver,2024-11-22,P005627,P005627,Active,Active,SYNTH_RTO_DB
V005074,MH12BY7438,Scooter,TVS,Jupiter,Grey,2018-06-21,P000730,P001725,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005075,MH12BY7575,Scooter,TVS,Jupiter,Green,2010-11-02,P002406,P002406,Active,Active,SYNTH_INSURANCE_DB
V005076,MH12BY7612,Car,Maruti Suzuki,Baleno,Blue,2018-03-03,P005543,P005543,Inactive,Active,SYNTH_FIELD_DB
V005077,MH12BY7749,Motorcycle,Hero,Splendor Plus,Brown,2019-09-01,P000162,P000779,Transferred,Expired,SYNTH_INSURANCE_DB
V005078,MH12BY7886,Scooter,Suzuki,Access,Blue,2017-06-06,P005937,P006252,Transferred,Expired,SYNTH_FIELD_DB
V005079,MH12BY7923,Commercial,Mahindra,Bolero Pickup,Blue,2022-04-07,P001998,P001998,Inactive,Not Available,SYNTH_INSURANCE_DB
V005080,MH12BY8060,Car,Hyundai,i20,Brown,2019-12-10,P006107,P006107,Scrapped,Active,SYNTH_RTO_DB
V005081,MH12BY8197,Auto,Bajaj,RE,White,2020-07-18,P005145,P005145,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005082,MH12BY8234,Car,Maruti Suzuki,Swift,Silver,2011-10-05,P003367,P003367,Active,Not Available,SYNTH_RTO_DB
V005083,MH12BY8371,Motorcycle,Hero,Splendor Plus,Green,2022-12-24,P006271,P006271,Active,Expired,SYNTH_FIELD_DB
V005084,MH12BY8408,Scooter,Honda,Activa,Brown,2022-10-19,P002682,P002682,Inactive,Active,SYNTH_FIELD_DB
V005085,MH12BY8545,Car,Hyundai,Creta,Black,2014-03-07,P000797,P006896,Transferred,Active,SYNTH_RTO_DB
V005086,MH12BY8682,Car,Maruti Suzuki,Swift,Green,2010-04-05,P002446,P002446,Active,Active,SYNTH_FIELD_DB
V005087,MH12BY8719,Scooter,Honda,Activa,Green,2023-10-27,P005790,P005790,Active,Active,SYNTH_RTO_DB
V005088,MH12BY8856,Scooter,Suzuki,Access,Grey,2020-01-11,P004814,P004814,Active,Not Available,SYNTH_RTO_DB
V005089,MH12BY8993,Car,Toyota,Innova,Grey,2022-04-10,P002514,P002514,Active,Active,SYNTH_VEHICLE_REGISTRY
V005090,MH12BY9030,Scooter,Suzuki,Access,Blue,2011-12-11,P002938,P002938,Active,Expired,SYNTH_FIELD_DB
V005091,MH12BY9167,Scooter,Honda,Activa,Red,2015-01-27,P001685,P001685,Active,Active,SYNTH_FIELD_DB
V005092,MH12BY9204,Scooter,TVS,Jupiter,Red,2017-11-19,P001029,P001029,Active,Active,SYNTH_FIELD_DB
V005093,MH12BY9341,Car,Toyota,Innova,Silver,2015-05-30,P002745,P002745,Active,Active,SYNTH_VEHICLE_REGISTRY
V005094,MH12BY9478,Car,Maruti Suzuki,Baleno,Red,2023-09-08,P006549,P006549,Active,Active,SYNTH_FIELD_DB
V005095,MH12BY9515,Car,Toyota,Innova,Grey,2022-10-15,P005147,P005147,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005096,MH12BY9652,Commercial,Mahindra,Bolero Pickup,White,2017-09-24,P000007,P000007,Stolen,Active,SYNTH_INSURANCE_DB
V005097,MH12BY9789,Scooter,Honda,Activa,Blue,2022-05-04,P004391,P002039,Transferred,Active,SYNTH_FIELD_DB
V005098,MH12BY9826,Commercial,Mahindra,Bolero Pickup,Grey,2016-10-12,P001572,P001572,Active,Not Available,SYNTH_RTO_DB
V005099,MH12BY9963,Motorcycle,Hero,Splendor Plus,Silver,2020-01-20,P005068,P005068,Active,Active,SYNTH_INSURANCE_DB
V005100,MH12BZ0000,Car,Mahindra,XUV300,Grey,2015-12-09,P000330,P000330,Active,Active,SYNTH_INSURANCE_DB
V005101,MH12BZ0137,Car,Maruti Suzuki,Swift,Red,2019-02-25,P001827,P001827,Active,Active,SYNTH_INSURANCE_DB
V005102,MH12BZ0274,Commercial,Tata,Ace,Blue,2012-04-20,P006877,P004125,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005103,MH12BZ0311,Scooter,TVS,Jupiter,Brown,2016-09-12,P006355,P006355,Active,Active,SYNTH_INSURANCE_DB
V005104,MH12BZ0448,Car,Hyundai,Creta,Green,2016-06-26,P003047,P003047,Active,Active,SYNTH_FIELD_DB
V005105,MH12BZ0585,Car,Maruti Suzuki,Baleno,White,2014-04-17,P000457,P003089,Transferred,Active,SYNTH_RTO_DB
V005106,MH12BZ0622,Scooter,TVS,Jupiter,White,2020-04-25,P006916,P006709,Transferred,Not Available,SYNTH_VEHICLE_REGISTRY
V005107,MH12BZ0759,Car,Maruti Suzuki,Baleno,Red,2016-05-25,P005734,P005734,Active,Active,SYNTH_VEHICLE_REGISTRY
V005108,MH12BZ0896,Car,Mahindra,XUV300,Blue,2010-06-20,P004705,P004705,Scrapped,Active,SYNTH_FIELD_DB
V005109,MH12BZ0933,Car,Maruti Suzuki,Baleno,Green,2010-06-14,P001617,P001617,Active,Expired,SYNTH_RTO_DB
V005110,MH12BZ1070,Scooter,Suzuki,Access,Grey,2011-04-18,P006624,P006624,Active,Active,SYNTH_RTO_DB
V005111,MH12BZ1107,Car,Mahindra,XUV300,White,2011-08-26,P000959,P000959,Active,Active,SYNTH_VEHICLE_REGISTRY
V005112,MH12BZ1244,Motorcycle,Honda,Shine,White,2019-08-22,P002085,P002085,Inactive,Active,SYNTH_VEHICLE_REGISTRY
V005113,MH12BZ1381,Car,Tata,Nexon,Green,2020-09-04,P003505,P004267,Transferred,Active,SYNTH_INSURANCE_DB
V005114,MH12BZ1418,Auto,Bajaj,RE,Grey,2016-06-18,P000823,P000823,Active,Active,SYNTH_VEHICLE_REGISTRY
V005115,MH12BZ1555,Car,Mahindra,XUV300,Green,2013-05-15,P001262,P001262,Active,Active,SYNTH_FIELD_DB
V005116,MH12BZ1692,Car,Toyota,Innova,Red,2013-07-01,P005071,P005071,Scrapped,Active,SYNTH_INSURANCE_DB
V005117,MH12BZ1729,Auto,Bajaj,RE,Green,2019-04-27,P006245,P006245,Active,Active,SYNTH_RTO_DB
V005118,MH12BZ1866,Scooter,TVS,Jupiter,Black,2022-08-21,P004675,P004675,Active,Active,SYNTH_FIELD_DB
V005119,MH12BZ1903,Car,Mahindra,XUV300,Green,2021-04-25,P002516,P002516,Active,Active,SYNTH_INSURANCE_DB
V005120,MH12BZ2040,Car,Maruti Suzuki,Swift,Red,2019-07-31,P002589,P002589,Active,Active,SYNTH_INSURANCE_DB
V005121,MH12BZ2177,Car,Tata,Nexon,Silver,2017-03-29,P006362,P001864,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005122,MH12BZ2214,Car,Mahindra,XUV300,Grey,2024-12-28,P000465,P000465,Active,Active,SYNTH_FIELD_DB
V005123,MH12BZ2351,Car,Maruti Suzuki,Baleno,Grey,2012-02-23,P000282,P000841,Transferred,Active,SYNTH_INSURANCE_DB
V005124,MH12BZ2488,Car,Maruti Suzuki,Swift,Brown,2012-04-02,P006551,P006551,Scrapped,Active,SYNTH_FIELD_DB
V005125,MH12BZ2525,Scooter,Suzuki,Access,Green,2012-01-16,P000677,P000677,Active,Expired,SYNTH_RTO_DB
V005126,MH12BZ2662,Scooter,Suzuki,Access,White,2020-01-04,P006748,P006748,Active,Expired,SYNTH_RTO_DB
V005127,MH12BZ2799,Motorcycle,Honda,Shine,Silver,2010-06-18,P003084,P003084,Active,Expired,SYNTH_RTO_DB
V005128,MH12BZ2836,Motorcycle,Hero,Splendor Plus,Black,2024-04-23,P002216,P001895,Transferred,Active,SYNTH_FIELD_DB
V005129,MH12BZ2973,Car,Tata,Nexon,Blue,2018-09-13,P003646,P006739,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005130,MH12BZ3010,Scooter,Honda,Activa,Blue,2015-07-19,P002796,P002796,Active,Active,SYNTH_FIELD_DB
V005131,MH12BZ3147,Car,Tata,Nexon,Black,2010-11-25,P004045,P003504,Transferred,Active,SYNTH_RTO_DB
V005132,MH12BZ3284,Car,Hyundai,Creta,White,2012-09-17,P003943,P003943,Inactive,Expired,SYNTH_INSURANCE_DB
V005133,MH12BZ3321,Commercial,Mahindra,Bolero Pickup,Black,2024-05-23,P006612,P001023,Transferred,Expired,SYNTH_INSURANCE_DB
V005134,MH12BZ3458,Motorcycle,Hero,Splendor Plus,Green,2015-11-23,P004864,P000816,Transferred,Active,SYNTH_RTO_DB
V005135,MH12BZ3595,Car,Mahindra,XUV300,Blue,2010-06-15,P001046,P001046,Active,Active,SYNTH_FIELD_DB
V005136,MH12BZ3632,Car,Toyota,Innova,Silver,2022-07-10,P005120,P005120,Active,Active,SYNTH_FIELD_DB
V005137,MH12BZ3769,Scooter,Suzuki,Access,Black,2015-04-01,P004718,P005421,Transferred,Active,SYNTH_INSURANCE_DB
V005138,MH12BZ3806,Auto,Bajaj,RE,Grey,2026-01-31,P002161,P002161,Active,Active,SYNTH_RTO_DB
V005139,MH12BZ3943,Scooter,Suzuki,Access,Black,2025-01-25,P001915,P005650,Transferred,Expired,SYNTH_FIELD_DB
V005140,MH12BZ4080,Scooter,TVS,Jupiter,Black,2015-12-07,P000919,P000919,Active,Active,SYNTH_VEHICLE_REGISTRY
V005141,MH12BZ4117,Motorcycle,Honda,Shine,Red,2025-06-07,P005609,P005609,Scrapped,Active,SYNTH_VEHICLE_REGISTRY
V005142,MH12BZ4254,Car,Maruti Suzuki,Baleno,Black,2025-02-14,P002216,P002216,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005143,MH12BZ4391,Car,Toyota,Innova,Green,2020-01-14,P004108,P004108,Active,Active,SYNTH_FIELD_DB
V005144,MH12BZ4428,Motorcycle,Bajaj,Pulsar,Blue,2010-09-17,P002805,P002805,Active,Active,SYNTH_FIELD_DB
V005145,MH12BZ4565,Motorcycle,Bajaj,Pulsar,Blue,2019-11-12,P000931,P000931,Active,Expired,SYNTH_VEHICLE_REGISTRY
V005146,MH12BZ4602,Car,Maruti Suzuki,Baleno,Brown,2026-05-27,P004737,P004737,Active,Active,SYNTH_RTO_DB
V005147,MH12BZ4739,Car,Maruti Suzuki,Baleno,Grey,2024-12-03,P001510,P005334,Transferred,Active,SYNTH_RTO_DB
V005148,MH12BZ4876,Commercial,Mahindra,Bolero Pickup,Green,2014-12-02,P004356,P004356,Inactive,Not Available,SYNTH_INSURANCE_DB
V005149,MH12BZ4913,Commercial,Mahindra,Bolero Pickup,Grey,2018-05-22,P003532,P003532,Active,Active,SYNTH_FIELD_DB
V005150,MH12BZ5050,Scooter,TVS,Jupiter,Silver,2016-08-25,P003187,P006463,Transferred,Active,SYNTH_RTO_DB
V005151,MH12BZ5187,Motorcycle,Honda,Shine,Green,2017-12-05,P002495,P002495,Active,Expired,SYNTH_INSURANCE_DB
V005152,MH12BZ5224,Motorcycle,Honda,Shine,Grey,2023-10-30,P005899,P005899,Stolen,Active,SYNTH_VEHICLE_REGISTRY
V005153,MH12BZ5361,Car,Tata,Nexon,Silver,2021-01-27,P001916,P000196,Transferred,Active,SYNTH_INSURANCE_DB
V005154,MH12BZ5498,Scooter,TVS,Jupiter,Grey,2015-07-27,P005271,P005271,Active,Active,SYNTH_FIELD_DB
V005155,MH12BZ5535,Car,Maruti Suzuki,Baleno,Silver,2010-09-29,P002765,P002765,Active,Active,SYNTH_RTO_DB
V005156,MH12BZ5672,Scooter,TVS,Jupiter,Black,2017-09-15,P003864,P003864,Active,Active,SYNTH_RTO_DB
V005157,MH12BZ5709,Scooter,Suzuki,Access,Silver,2013-06-14,P000748,P005203,Transferred,Active,SYNTH_INSURANCE_DB
V005158,MH12BZ5846,Motorcycle,Honda,Shine,Red,2017-01-10,P001504,P001504,Active,Active,SYNTH_FIELD_DB
V005159,MH12BZ5983,Car,Mahindra,XUV300,Grey,2013-05-10,P002424,P002424,Stolen,Active,SYNTH_RTO_DB
V005160,MH12BZ6020,Motorcycle,Hero,Splendor Plus,Grey,2012-03-16,P004900,P004900,Active,Active,SYNTH_VEHICLE_REGISTRY
V005161,MH12BZ6157,Commercial,Tata,Ace,Grey,2025-01-03,P004449,P006985,Transferred,Expired,SYNTH_FIELD_DB
V005162,MH12BZ6294,Scooter,Suzuki,Access,White,2011-04-01,P001272,P001272,Active,Active,SYNTH_VEHICLE_REGISTRY
V005163,MH12BZ6331,Car,Mahindra,XUV300,Green,2014-06-05,P005332,P005332,Active,Active,SYNTH_RTO_DB
V005164,MH12BZ6468,Car,Tata,Nexon,Brown,2010-04-23,P002035,P002035,Active,Active,SYNTH_INSURANCE_DB
V005165,MH12BZ6505,Commercial,Tata,Ace,White,2014-09-11,P000637,P000637,Active,Active,SYNTH_RTO_DB
V005166,MH12BZ6642,Commercial,Tata,Ace,Green,2016-02-04,P006161,P006161,Active,Active,SYNTH_RTO_DB
V005167,MH12BZ6779,Motorcycle,Honda,Shine,Brown,2017-01-02,P006046,P006046,Active,Active,SYNTH_INSURANCE_DB
V005168,MH12BZ6816,Car,Hyundai,Creta,Brown,2022-04-10,P006129,P005019,Transferred,Active,SYNTH_FIELD_DB
V005169,MH12BZ6953,Car,Toyota,Innova,Silver,2017-09-03,P006851,P005250,Transferred,Active,SYNTH_RTO_DB
V005170,MH12BZ7090,Car,Maruti Suzuki,Swift,Grey,2024-03-17,P003570,P001046,Transferred,Active,SYNTH_RTO_DB
V005171,MH12BZ7127,Commercial,Mahindra,Bolero Pickup,Grey,2015-12-18,P000583,P000583,Active,Active,SYNTH_INSURANCE_DB
V005172,MH12BZ7264,Car,Toyota,Innova,Blue,2011-08-17,P000458,P000458,Active,Not Available,SYNTH_INSURANCE_DB
V005173,MH12BZ7301,Commercial,Tata,Ace,Brown,2011-06-24,P002594,P002594,Active,Active,SYNTH_RTO_DB
V005174,MH12BZ7438,Commercial,Mahindra,Bolero Pickup,Blue,2010-08-15,P006019,P006019,Scrapped,Active,SYNTH_RTO_DB
V005175,MH12BZ7575,Motorcycle,Honda,Shine,Black,2014-05-22,P002827,P004182,Transferred,Active,SYNTH_INSURANCE_DB
V005176,MH12BZ7612,Car,Hyundai,Creta,Grey,2025-01-24,P002467,P003102,Transferred,Active,SYNTH_INSURANCE_DB
V005177,MH12BZ7749,Scooter,Honda,Activa,Brown,2017-09-13,P006175,P000860,Transferred,Active,SYNTH_RTO_DB
V005178,MH12BZ7886,Car,Hyundai,Creta,Silver,2019-06-02,P002295,P003873,Transferred,Active,SYNTH_VEHICLE_REGISTRY
V005179,MH12BZ7923,Car,Tata,Nexon,Black,2020-11-05,P006927,P006927,Active,Active,SYNTH_INSURANCE_DB
V005180,MH12BZ8060,Car,Toyota,Innova,Grey,2019-06-28,P000814,P000814,Active,Active,SYNTH_FIELD_DB
V005181,MH12BZ8197,Commercial,Mahindra,Bolero Pickup,Green,2011-08-22,P004114,P004114,Active,Expired,SYNTH_RTO_DB
V005182,MH12BZ8234,Scooter,Honda,Activa,Green,2014-09-08,P000470,P000470,Active,Active,SYNTH_RTO_DB
V005183,MH12BZ8371,Car,Hyundai,i20,Silver,2026-04-30,P002834,P002834,Inactive,Active,SYNTH_FIELD_DB
V005184,MH12BZ8408,Car,Hyundai,i20,Red,2025-01-04,P006568,P006568,Scrapped,Active,SYNTH_FIELD_DB
V005185,MH12BZ8545,Car,Maruti Suzuki,Swift,Brown,2023-08-30,P006905,P005597,Transferred,Active,SYNTH_FIELD_DB
V005186,MH12BZ8682,Scooter,TVS,Jupiter,Silver,2011-04-12,P004847,P004847,Active,Active,SYNTH_VEHICLE_REGISTRY
V005187,MH12BZ8719,Motorcycle,Hero,Splendor Plus,Red,2012-11-21,P006289,P006289,Inactive,Active,SYNTH_INSURANCE_DB
V005188,MH12BZ8856,Car,Toyota,Innova,Red,2021-06-14,P002087,P002569,Transferred,Active,SYNTH_RTO_DB
V005189,MH12BZ8993,Motorcycle,Honda,Shine,Black,2016-01-12,P004875,P004875,Active,Active,SYNTH_FIELD_DB
V005190,MH12BZ9030,Scooter,Suzuki,Access,Green,2022-06-11,P005138,P005138,Active,Active,SYNTH_RTO_DB
V005191,MH12BZ9167,Commercial,Tata,Ace,Grey,2020-05-15,P000342,P000342,Active,Active,SYNTH_VEHICLE_REGISTRY
V005192,MH12BZ9204,Motorcycle,Honda,Shine,Brown,2026-01-26,P005615,P003073,Transferred,Expired,SYNTH_RTO_DB
V005193,MH12BZ9341,Motorcycle,Bajaj,Pulsar,Red,2020-01-14,P001572,P005618,Transferred,Active,SYNTH_FIELD_DB
V005194,MH12BZ9478,Scooter,Suzuki,Access,White,2011-11-28,P001129,P001129,Active,Active,SYNTH_FIELD_DB
V005195,MH12BZ9515,Commercial,Tata,Ace,Grey,2011-02-07,P005158,P005158,Active,Active,SYNTH_INSURANCE_DB
