evidence_id,case_id,evidence_type,file_name,file_path,source,collected_by,collection_timestamp,original_hash_sha256,current_hash_sha256,integrity_status,chain_of_custody_id,access_level,created_at
EVD0006622,C003372,FIR,evd0006622_fir.pdf,/synthetic-evidence/C003372/evd0006622_fir.pdf,SYNTH_CDR_SYSTEM,IO0323,2023-05-29 07:28:11,4d3ec41fa275c93e83d5a22e61d757d6dd154de40fef7145b7a32a2060a811c8,4d3ec41fa275c93e83d5a22e61d757d6dd154de40fef7145b7a32a2060a811c8,Intact,COC0006622,Confidential,2023-05-29 17:47:11
EVD0006623,C008478,CCTV,evd0006623_cctv.mp4,/synthetic-evidence/C008478/evd0006623_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0046,2023-06-10 03:48:33,5b21ca779ae1db1b07ee0f465dbfe345a26243bcab7280cc50ee7f6b5b3d7172,5b21ca779ae1db1b07ee0f465dbfe345a26243bcab7280cc50ee7f6b5b3d7172,Intact,COC0006623,Confidential,2023-06-10 23:57:33
EVD0006624,C003787,Report,evd0006624_report.pdf,/synthetic-evidence/C003787/evd0006624_report.pdf,SYNTH_LOCATION_SYSTEM,IO0093,2019-11-03 19:10:55,63d76f23ddb827986d1bb2dc0a8cfbac7f97adee17d68bb5d2c2b7ea10b402cf,63d76f23ddb827986d1bb2dc0a8cfbac7f97adee17d68bb5d2c2b7ea10b402cf,Intact,COC0006624,Restricted,2019-11-04 11:21:55
EVD0006625,C006279,FinancialRecord,evd0006625_financialrecord.csv,/synthetic-evidence/C006279/evd0006625_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0064,2022-03-10 17:16:05,e629c7d779a4ab26361def059ca6d86f9de6f4ac257193c5a6cc3dc56a23930a,e629c7d779a4ab26361def059ca6d86f9de6f4ac257193c5a6cc3dc56a23930a,Intact,COC0006625,Restricted,2022-03-11 01:11:05
EVD0006626,C008093,VehicleRecord,evd0006626_vehiclerecord.pdf,/synthetic-evidence/C008093/evd0006626_vehiclerecord.pdf,SYNTH_CDR_SYSTEM,IO0220,2023-04-20 04:58:27,2939611e2d7f717eb7e1740e00bcf7e00d77b072a022eb59817fd146aeceb1ee,2939611e2d7f717eb7e1740e00bcf7e00d77b072a022eb59817fd146aeceb1ee,Intact,COC0006626,Internal,2023-04-20 13:00:27
EVD0006627,C008496,FinancialRecord,evd0006627_financialrecord.csv,/synthetic-evidence/C008496/evd0006627_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0281,2025-06-27 02:22:24,7aba7764bd8abab200922eba62e166822e101b7e437cc605f6c9e4854af515e4,7aba7764bd8abab200922eba62e166822e101b7e437cc605f6c9e4854af515e4,Intact,COC0006627,Confidential,2025-06-27 20:57:24
EVD0006628,C003630,CDR,evd0006628_cdr.csv,/synthetic-evidence/C003630/evd0006628_cdr.csv,SYNTH_DOCUMENT_SYSTEM,IO0308,2023-02-11 06:36:01,3f21a00fae19dedeef06970d7aa2cbc94a6b48fbdbe8fb71f0e0b6c02945b877,3f21a00fae19dedeef06970d7aa2cbc94a6b48fbdbe8fb71f0e0b6c02945b877,Intact,COC0006628,Internal,2023-02-12 02:12:01
EVD0006629,C003123,CCTV,evd0006629_cctv.mp4,/synthetic-evidence/C003123/evd0006629_cctv.mp4,SYNTH_RTO_SYSTEM,IO0275,2022-01-21 06:19:15,242dc82640843f9f45f7440ceb1f872c78fbf38f5ef206552cb8b01d090110b2,242dc82640843f9f45f7440ceb1f872c78fbf38f5ef206552cb8b01d090110b2,Intact,COC0006629,Restricted,2022-01-21 21:11:15
EVD0006630,C004099,Image,evd0006630_image.jpg,/synthetic-evidence/C004099/evd0006630_image.jpg,SYNTH_DOCUMENT_SYSTEM,IO0002,2025-09-01 02:15:49,e2a8dbbe080be455295281a908a21ade6aa310da68d1537f100d60a13c19fc10,e2a8dbbe080be455295281a908a21ade6aa310da68d1537f100d60a13c19fc10,Intact,COC0006630,Highly Restricted,2025-09-01 02:17:49
EVD0006631,C009588,VehicleRecord,evd0006631_vehiclerecord.pdf,/synthetic-evidence/C009588/evd0006631_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0135,2019-11-05 12:50:28,50420dede042abbce86aa5afeec101f237d4055b969132d32708ddee79869993,50420dede042abbce86aa5afeec101f237d4055b969132d32708ddee79869993,Intact,COC0006631,Confidential,2019-11-06 06:34:28
EVD0006632,C007322,CCTV,evd0006632_cctv.mp4,/synthetic-evidence/C007322/evd0006632_cctv.mp4,SYNTH_RTO_SYSTEM,IO0121,2025-05-14 06:50:53,98fbea1488cb9638f2cd10628846d7b189cd577d434f74da9eb22293461fd07b,98fbea1488cb9638f2cd10628846d7b189cd577d434f74da9eb22293461fd07b,Intact,COC0006632,Confidential,2025-05-15 02:25:53
EVD0006633,C004271,Audio,evd0006633_audio.wav,/synthetic-evidence/C004271/evd0006633_audio.wav,SYNTH_POLICE_RECORDS,IO0228,2019-09-20 16:55:01,7cfa5a51eaf7bb20d58b10a9911d3617e44e071249fa183380259788acc709d4,7cfa5a51eaf7bb20d58b10a9911d3617e44e071249fa183380259788acc709d4,Intact,COC0006633,Restricted,2019-09-21 07:17:01
EVD0006634,C006480,VehicleRecord,evd0006634_vehiclerecord.pdf,/synthetic-evidence/C006480/evd0006634_vehiclerecord.pdf,SYNTH_POLICE_RECORDS,IO0070,2025-08-01 20:23:09,6d91cf2a6f179896a8bad1a04b3645d19eee2566665a054d33ca36282ee3a0f0,6d91cf2a6f179896a8bad1a04b3645d19eee2566665a054d33ca36282ee3a0f0,Intact,COC0006634,Highly Restricted,2025-08-01 20:44:09
EVD0006635,C007023,CDR,evd0006635_cdr.csv,/synthetic-evidence/C007023/evd0006635_cdr.csv,SYNTH_CDR_SYSTEM,IO0293,2021-11-04 07:41:49,74717d1f9bb204219604fa49373b13b2080412e6e0312d37d3441499cb26b3c7,74717d1f9bb204219604fa49373b13b2080412e6e0312d37d3441499cb26b3c7,Intact,COC0006635,Confidential,2021-11-04 18:17:49
EVD0006636,C006154,CDR,evd0006636_cdr.csv,/synthetic-evidence/C006154/evd0006636_cdr.csv,SYNTH_LOCATION_SYSTEM,IO0073,2020-03-19 23:06:59,4aeeefa16a36f80037c5a6b812adcb312db0e6d7ec4032f89f6331543e410b4a,4aeeefa16a36f80037c5a6b812adcb312db0e6d7ec4032f89f6331543e410b4a,Intact,COC0006636,Restricted,2020-03-20 04:08:59
EVD0006637,C006742,Audio,evd0006637_audio.wav,/synthetic-evidence/C006742/evd0006637_audio.wav,SYNTH_DOCUMENT_SYSTEM,IO0180,2024-04-15 12:41:56,81e7ae9d1743394e7c96824c4c48cc35db02c5a8f96d8fc264801ca5a297d508,81e7ae9d1743394e7c96824c4c48cc35db02c5a8f96d8fc264801ca5a297d508,Intact,COC0006637,Internal,2024-04-16 05:21:56
EVD0006638,C001845,Image,evd0006638_image.jpg,/synthetic-evidence/C001845/evd0006638_image.jpg,SYNTH_BANK_SYSTEM,IO0033,2019-07-24 01:24:43,5cd1ef77cddd97f8b1c646a4ca75df78c5163c30b90c5cf00a284a9c11328423,5cd1ef77cddd97f8b1c646a4ca75df78c5163c30b90c5cf00a284a9c11328423,Intact,COC0006638,Confidential,2019-07-25 00:03:43
EVD0006639,C003561,CCTV,evd0006639_cctv.mp4,/synthetic-evidence/C003561/evd0006639_cctv.mp4,SYNTH_DOCUMENT_SYSTEM,IO0148,2023-05-04 02:30:11,6dfb597807daa1c7445823903c15cf809563dd31f3e18969d6e39d765eb71ffd,6dfb597807daa1c7445823903c15cf809563dd31f3e18969d6e39d765eb71ffd,Intact,COC0006639,Internal,2023-05-04 19:39:11
EVD0006640,C006956,CDR,evd0006640_cdr.csv,/synthetic-evidence/C006956/evd0006640_cdr.csv,SYNTH_BANK_SYSTEM,IO0258,2019-09-15 15:26:55,b68169a3ec7451e15a807d98aab5c0f9fee54ad8c27beed1998cef469b36a6e6,b68169a3ec7451e15a807d98aab5c0f9fee54ad8c27beed1998cef469b36a6e6,Intact,COC0006640,Highly Restricted,2019-09-16 14:07:55
EVD0006641,C004142,Document,evd0006641_document.pdf,/synthetic-evidence/C004142/evd0006641_document.pdf,SYNTH_RTO_SYSTEM,IO0257,2022-04-26 14:54:02,99c851d2d5b214d5533cd8c86aa7f06a354b789fae88e846156f2a1df078f6cf,99c851d2d5b214d5533cd8c86aa7f06a354b789fae88e846156f2a1df078f6cf,Intact,COC0006641,Internal,2022-04-27 08:37:02
EVD0006642,C007946,FinancialRecord,evd0006642_financialrecord.csv,/synthetic-evidence/C007946/evd0006642_financialrecord.csv,SYNTH_DOCUMENT_SYSTEM,IO0167,2024-05-21 21:30:50,8577f2bdc5347a2245297fefd43866588ab9d2d8cfc164db156d8a19f012ed02,8577f2bdc5347a2245297fefd43866588ab9d2d8cfc164db156d8a19f012ed02,Intact,COC0006642,Confidential,2024-05-22 16:27:50
EVD0006643,C001518,CCTV,evd0006643_cctv.mp4,/synthetic-evidence/C001518/evd0006643_cctv.mp4,SYNTH_LOCATION_SYSTEM,IO0273,2025-10-12 20:21:37,2eda899b6f17685e0946e72d31c819b048bf90ce48240bdd330fb98aa1279de7,2eda899b6f17685e0946e72d31c819b048bf90ce48240bdd330fb98aa1279de7,Intact,COC0006643,Confidential,2025-10-13 12:15:37
EVD0006644,C004780,Report,evd0006644_report.pdf,/synthetic-evidence/C004780/evd0006644_report.pdf,SYNTH_DOCUMENT_SYSTEM,IO0291,2026-07-29 06:15:41,a6f9e849862ec5f34af80d2c50f2f9ca5db4b1c7cea60730c116c0eced535e6a,a6f9e849862ec5f34af80d2c50f2f9ca5db4b1c7cea60730c116c0eced535e6a,Intact,COC0006644,Highly Restricted,2026-07-29 11:30:41
EVD0006645,C004762,Report,evd0006645_report.pdf,/synthetic-evidence/C004762/evd0006645_report.pdf,SYNTH_CCTV_SYSTEM,IO0189,2025-01-04 20:43:36,2fd1c257e3788bf7f335464d1bd0c8a8a25f9506fda64800f0746ca0c05b79dc,2fd1c257e3788bf7f335464d1bd0c8a8a25f9506fda64800f0746ca0c05b79dc,Intact,COC0006645,Confidential,2025-01-05 01:27:36
EVD0006646,C006508,CDR,evd0006646_cdr.csv,/synthetic-evidence/C006508/evd0006646_cdr.csv,SYNTH_RTO_SYSTEM,IO0278,2023-01-01 14:21:20,ff657ae2b5ea22ca81995f1ed8bb792207175376209d1fbcec9d3e2caf94a76a,ff657ae2b5ea22ca81995f1ed8bb792207175376209d1fbcec9d3e2caf94a76a,Intact,COC0006646,Confidential,2023-01-02 05:52:20
EVD0006647,C000448,LocationRecord,evd0006647_locationrecord.json,/synthetic-evidence/C000448/evd0006647_locationrecord.json,SYNTH_CDR_SYSTEM,IO0177,2023-03-28 04:59:00,88677b77ba0a7b34588bfbfb48f66c8f03a6f5bac055442f9ad47ecd1a25c4a4,88677b77ba0a7b34588bfbfb48f66c8f03a6f5bac055442f9ad47ecd1a25c4a4,Intact,COC0006647,Confidential,2023-03-28 14:18:00
EVD0006648,C003677,FinancialRecord,evd0006648_financialrecord.csv,/synthetic-evidence/C003677/evd0006648_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0212,2021-06-07 22:35:41,35aa42dc9583c77de0b600bf21085b3f283af95b201425084a9899fdb41c9a6b,35aa42dc9583c77de0b600bf21085b3f283af95b201425084a9899fdb41c9a6b,Intact,COC0006648,Restricted,2021-06-08 07:15:41
EVD0006649,C004669,Report,evd0006649_report.pdf,/synthetic-evidence/C004669/evd0006649_report.pdf,SYNTH_LOCATION_SYSTEM,IO0340,2023-10-07 10:43:44,ee99f90f2041faaaee9472dba599409d27759dd73445c6663a0da48516d8a1da,ee99f90f2041faaaee9472dba599409d27759dd73445c6663a0da48516d8a1da,Intact,COC0006649,Internal,2023-10-07 14:58:44
EVD0006650,C008321,VehicleRecord,evd0006650_vehiclerecord.pdf,/synthetic-evidence/C008321/evd0006650_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0259,2022-04-10 08:58:37,886715ee875eee6f32fcf67a7704942f21928df77680efe6e4f52564ee7f82bc,886715ee875eee6f32fcf67a7704942f21928df77680efe6e4f52564ee7f82bc,Intact,COC0006650,Restricted,2022-04-10 17:27:37
EVD0006651,C005377,VehicleRecord,evd0006651_vehiclerecord.pdf,/synthetic-evidence/C005377/evd0006651_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0252,2020-10-16 18:19:53,01a1dc7ba00f9dddc21d047a1e3186ea2423d3495582875c9e39afef3130a24b,01a1dc7ba00f9dddc21d047a1e3186ea2423d3495582875c9e39afef3130a24b,Intact,COC0006651,Internal,2020-10-17 15:57:53
EVD0006652,C002782,Document,evd0006652_document.pdf,/synthetic-evidence/C002782/evd0006652_document.pdf,SYNTH_DOCUMENT_SYSTEM,IO0014,2024-08-20 10:12:40,fee7cb4382580cc07526b69724d969313be8fff7272847840c70b649aec8fdb0,fee7cb4382580cc07526b69724d969313be8fff7272847840c70b649aec8fdb0,Intact,COC0006652,Highly Restricted,2024-08-21 05:30:40
EVD0006653,C006763,FinancialRecord,evd0006653_financialrecord.csv,/synthetic-evidence/C006763/evd0006653_financialrecord.csv,SYNTH_CDR_SYSTEM,IO0242,2023-04-25 06:53:18,e6da1b51d0621e9c7f48a31527e9d998be6cb4503c73004d3067f0c7b3a9d010,e6da1b51d0621e9c7f48a31527e9d998be6cb4503c73004d3067f0c7b3a9d010,Intact,COC0006653,Internal,2023-04-25 12:43:18
EVD0006654,C003670,FIR,evd0006654_fir.pdf,/synthetic-evidence/C003670/evd0006654_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0011,2022-02-04 23:08:27,e6f9ec15eeffbe0e3308f3ba5a4811bfabcaa5cfc5b3b33456a1ab37b1747989,e6f9ec15eeffbe0e3308f3ba5a4811bfabcaa5cfc5b3b33456a1ab37b1747989,Intact,COC0006654,Confidential,2022-02-05 02:24:27
EVD0006655,C003749,LocationRecord,evd0006655_locationrecord.json,/synthetic-evidence/C003749/evd0006655_locationrecord.json,SYNTH_DOCUMENT_SYSTEM,IO0219,2026-04-28 18:05:41,f06b2784ea60836b3adb8301eb3b96f01458ef254be7610164f35a8bfb76ce4c,f06b2784ea60836b3adb8301eb3b96f01458ef254be7610164f35a8bfb76ce4c,Intact,COC0006655,Internal,2026-04-28 22:17:41
EVD0006656,C009118,Document,evd0006656_document.pdf,/synthetic-evidence/C009118/evd0006656_document.pdf,SYNTH_RTO_SYSTEM,IO0001,2024-11-06 20:23:57,e90294e8a6f7229a4c8164748fcb6c1ceca3a407696b4c25df8db398d3018d94,e90294e8a6f7229a4c8164748fcb6c1ceca3a407696b4c25df8db398d3018d94,Intact,COC0006656,Internal,2024-11-07 09:42:57
EVD0006657,C005788,FIR,evd0006657_fir.pdf,/synthetic-evidence/C005788/evd0006657_fir.pdf,SYNTH_LOCATION_SYSTEM,IO0320,2020-01-09 20:19:13,bfcc83fa9c412f7f64a7e8dc40a9bc5f0d75afe238632cfbbe2a95fd9ec8f383,e6b6b51639ca7138ba79830b5e46ae1145ed39d146ba25d8f16f7fd7cd888154,HashMismatch,COC0006657,Highly Restricted,2020-01-10 04:55:13
EVD0006658,C005641,Report,evd0006658_report.pdf,/synthetic-evidence/C005641/evd0006658_report.pdf,SYNTH_CDR_SYSTEM,IO0134,2022-07-17 18:40:40,770b15e8f79273d2985113579555a55711045b056885bf87f34d2d2cd0b57627,770b15e8f79273d2985113579555a55711045b056885bf87f34d2d2cd0b57627,Intact,COC0006658,Confidential,2022-07-17 19:01:40
EVD0006659,C008585,Report,evd0006659_report.pdf,/synthetic-evidence/C008585/evd0006659_report.pdf,SYNTH_LOCATION_SYSTEM,IO0223,2024-09-22 19:04:33,a730d435fd2ee1fd74f0f9c5e6d17ecac39c4bdd41c1ebef97a19ddcbdd3ffbb,a730d435fd2ee1fd74f0f9c5e6d17ecac39c4bdd41c1ebef97a19ddcbdd3ffbb,Intact,COC0006659,Highly Restricted,2024-09-23 05:03:33
EVD0006660,C004085,CCTV,evd0006660_cctv.mp4,/synthetic-evidence/C004085/evd0006660_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0336,2021-01-06 09:51:02,3b5ccca597c11a09899957af982c2891553b5c4153bf8ab726c60e2c4e3bde84,3b5ccca597c11a09899957af982c2891553b5c4153bf8ab726c60e2c4e3bde84,Intact,COC0006660,Restricted,2021-01-06 13:34:02
EVD0006661,C004018,Audio,evd0006661_audio.wav,/synthetic-evidence/C004018/evd0006661_audio.wav,SYNTH_CDR_SYSTEM,IO0052,2023-02-14 14:48:04,8b4dc8dc3a35aa561baa3fba96d52d1c0fd00e4b17d7678476f0a8e740e791b8,8b4dc8dc3a35aa561baa3fba96d52d1c0fd00e4b17d7678476f0a8e740e791b8,Intact,COC0006661,Highly Restricted,2023-02-14 23:28:04
EVD0006662,C007125,VehicleRecord,evd0006662_vehiclerecord.pdf,/synthetic-evidence/C007125/evd0006662_vehiclerecord.pdf,SYNTH_BANK_SYSTEM,IO0136,2021-09-20 10:49:25,dd0938b7cc4d68b87e5530f07bc0978390110171041985e197bd8c37ba67b4ca,dd0938b7cc4d68b87e5530f07bc0978390110171041985e197bd8c37ba67b4ca,Intact,COC0006662,Confidential,2021-09-20 22:07:25
EVD0006663,C003097,FIR,evd0006663_fir.pdf,/synthetic-evidence/C003097/evd0006663_fir.pdf,SYNTH_CDR_SYSTEM,IO0345,2019-03-14 14:55:06,cb64a9ac53555317109b5f840b15c8e4dc54333aff08a830fa99a957befe20de,cb64a9ac53555317109b5f840b15c8e4dc54333aff08a830fa99a957befe20de,Intact,COC0006663,Highly Restricted,2019-03-15 11:31:06
EVD0006664,C005029,CDR,evd0006664_cdr.csv,/synthetic-evidence/C005029/evd0006664_cdr.csv,SYNTH_POLICE_RECORDS,IO0050,2019-02-23 13:21:35,857bef83bb9d7f52eab23d8df4faf3d8d7252ff39ca983e725819d0364cef956,857bef83bb9d7f52eab23d8df4faf3d8d7252ff39ca983e725819d0364cef956,Intact,COC0006664,Internal,2019-02-23 19:50:35
EVD0006665,C004477,CDR,evd0006665_cdr.csv,/synthetic-evidence/C004477/evd0006665_cdr.csv,SYNTH_DOCUMENT_SYSTEM,IO0066,2020-05-03 16:34:10,f491eefddb9bb10158f8c3b8e1199ccf50ac35e55d6a2c030d46b10a674e1bdd,f491eefddb9bb10158f8c3b8e1199ccf50ac35e55d6a2c030d46b10a674e1bdd,Intact,COC0006665,Confidential,2020-05-03 22:24:10
EVD0006666,C008534,FIR,evd0006666_fir.pdf,/synthetic-evidence/C008534/evd0006666_fir.pdf,SYNTH_CDR_SYSTEM,IO0218,2025-11-12 10:52:42,98fd92d53e8726a836c0ec25e15f91a8f4461210f828d5cc1d65c48adb2fef2e,98fd92d53e8726a836c0ec25e15f91a8f4461210f828d5cc1d65c48adb2fef2e,Intact,COC0006666,Restricted,2025-11-12 23:59:42
EVD0006667,C001649,CDR,evd0006667_cdr.csv,/synthetic-evidence/C001649/evd0006667_cdr.csv,SYNTH_CDR_SYSTEM,IO0333,2020-12-19 09:21:28,5e3f7ded02b5055d0c0387610f29bb0d6bdaada38933caffe1f4db93654656bb,5e3f7ded02b5055d0c0387610f29bb0d6bdaada38933caffe1f4db93654656bb,Intact,COC0006667,Highly Restricted,2020-12-20 08:22:28
EVD0006668,C008543,VehicleRecord,evd0006668_vehiclerecord.pdf,/synthetic-evidence/C008543/evd0006668_vehiclerecord.pdf,SYNTH_LOCATION_SYSTEM,IO0234,2024-08-08 18:47:25,2db5884140dcb867f07deaa7ff44013a04b24dfa7f1fdf86d34ec33bb0e62d55,2db5884140dcb867f07deaa7ff44013a04b24dfa7f1fdf86d34ec33bb0e62d55,Intact,COC0006668,Confidential,2024-08-09 05:16:25
EVD0006669,C009092,FIR,evd0006669_fir.pdf,/synthetic-evidence/C009092/evd0006669_fir.pdf,SYNTH_CDR_SYSTEM,IO0334,2019-08-03 01:42:11,247f67e4bb4b709561f0124cd787fc453e5c389f04dd5c40fc261e03df4c9f7d,247f67e4bb4b709561f0124cd787fc453e5c389f04dd5c40fc261e03df4c9f7d,Intact,COC0006669,Confidential,2019-08-03 17:24:11
EVD0006670,C005451,FIR,evd0006670_fir.pdf,/synthetic-evidence/C005451/evd0006670_fir.pdf,SYNTH_POLICE_RECORDS,IO0133,2026-08-19 06:30:48,681ed8d65a4344ad83c072db749230c97e8aa83aa1b0f738a5c13ba80e7a2264,681ed8d65a4344ad83c072db749230c97e8aa83aa1b0f738a5c13ba80e7a2264,Intact,COC0006670,Internal,2026-08-19 21:13:48
EVD0006671,C007692,VehicleRecord,evd0006671_vehiclerecord.pdf,/synthetic-evidence/C007692/evd0006671_vehiclerecord.pdf,SYNTH_DOCUMENT_SYSTEM,IO0283,2025-09-19 12:44:50,09a816fff347f47d7c9057f6ff97aea201473706854eec5bb98f6e3f92e5e491,09a816fff347f47d7c9057f6ff97aea201473706854eec5bb98f6e3f92e5e491,Intact,COC0006671,Restricted,2025-09-20 09:49:50
EVD0006672,C007344,CCTV,evd0006672_cctv.mp4,/synthetic-evidence/C007344/evd0006672_cctv.mp4,SYNTH_CCTV_SYSTEM,IO0339,2021-04-21 19:36:11,60518d4be295ea804132a21da8418074445f439766bf48c75c5a0075417fd3b9,60518d4be295ea804132a21da8418074445f439766bf48c75c5a0075417fd3b9,Intact,COC0006672,Highly Restricted,2021-04-22 19:16:11
EVD0006673,C000411,Audio,evd0006673_audio.wav,/synthetic-evidence/C000411/evd0006673_audio.wav,SYNTH_CCTV_SYSTEM,IO0193,2019-10-11 15:26:20,55c555f63fb420fdcb93c187f0b22dee393f3bc94d41e677bc89865ff48485ab,55c555f63fb420fdcb93c187f0b22dee393f3bc94d41e677bc89865ff48485ab,Intact,COC0006673,Highly Restricted,2019-10-11 21:34:20
EVD0006674,C006809,Audio,evd0006674_audio.wav,/synthetic-evidence/C006809/evd0006674_audio.wav,SYNTH_POLICE_RECORDS,IO0332,2025-12-12 21:36:54,2bc5bd099d4497f5eb55315510a91ddb18a55e1f2ca4b6c3849798e2010816c9,2bc5bd099d4497f5eb55315510a91ddb18a55e1f2ca4b6c3849798e2010816c9,Intact,COC0006674,Restricted,2025-12-13 07:08:54
EVD0006675,C009551,CDR,evd0006675_cdr.csv,/synthetic-evidence/C009551/evd0006675_cdr.csv,SYNTH_CCTV_SYSTEM,IO0288,2019-05-16 05:40:19,c5ed412fa336dab6e1685a9b8f58a3b42709e5bd3992ebc4e01dc5643e0b3d5b,c5ed412fa336dab6e1685a9b8f58a3b42709e5bd3992ebc4e01dc5643e0b3d5b,Intact,COC0006675,Highly Restricted,2019-05-17 04:26:19
EVD0006676,C001535,CCTV,evd0006676_cctv.mp4,/synthetic-evidence/C001535/evd0006676_cctv.mp4,SYNTH_POLICE_RECORDS,IO0211,2026-08-24 11:00:15,c171f529dffe60fc01d170907d9281e1096c0f48b596c16d17676260b7770976,c171f529dffe60fc01d170907d9281e1096c0f48b596c16d17676260b7770976,Intact,COC0006676,Confidential,2026-08-25 02:21:15
EVD0006677,C009915,LocationRecord,evd0006677_locationrecord.json,/synthetic-evidence/C009915/evd0006677_locationrecord.json,SYNTH_BANK_SYSTEM,IO0040,2023-04-04 14:37:13,81ea4bcedc16e8db533f0aa6fb5e30eccaf8ada59d857aa1448eddf903e2a3c4,81ea4bcedc16e8db533f0aa6fb5e30eccaf8ada59d857aa1448eddf903e2a3c4,Intact,COC0006677,Restricted,2023-04-04 19:57:13
EVD0006678,C000505,Report,evd0006678_report.pdf,/synthetic-evidence/C000505/evd0006678_report.pdf,SYNTH_POLICE_RECORDS,IO0192,2023-04-06 15:52:34,b79842c89579424ddccb9793e8a59cd20408f296d10781febb762ad6720741e6,b79842c89579424ddccb9793e8a59cd20408f296d10781febb762ad6720741e6,Intact,COC0006678,Confidential,2023-04-06 17:12:34
EVD0006679,C002441,CDR,evd0006679_cdr.csv,/synthetic-evidence/C002441/evd0006679_cdr.csv,SYNTH_RTO_SYSTEM,IO0051,2021-03-30 03:18:44,9aec00c38ac3537c1874a3ce577bff0764b66632e2bd79318998af06f7d5cd02,9aec00c38ac3537c1874a3ce577bff0764b66632e2bd79318998af06f7d5cd02,Intact,COC0006679,Highly Restricted,2021-03-30 12:11:44
EVD0006680,C007900,LocationRecord,evd0006680_locationrecord.json,/synthetic-evidence/C007900/evd0006680_locationrecord.json,SYNTH_BANK_SYSTEM,IO0330,2026-08-01 10:45:45,0424bd03f5dc22eff04d921d036e4895595f82cc474f5d558dd022465a790c02,0424bd03f5dc22eff04d921d036e4895595f82cc474f5d558dd022465a790c02,Intact,COC0006680,Internal,2026-08-01 12:06:45
EVD0006681,C001307,CDR,evd0006681_cdr.csv,/synthetic-evidence/C001307/evd0006681_cdr.csv,SYNTH_LOCATION_SYSTEM,IO0314,2025-04-12 06:33:13,b3b6cf63f735a4a33ac65bde1948110d7dd1335c5b3a1b5448bda32ff01df7a6,b3b6cf63f735a4a33ac65bde1948110d7dd1335c5b3a1b5448bda32ff01df7a6,Intact,COC0006681,Internal,2025-04-12 19:16:13
EVD0006682,C009466,Report,evd0006682_report.pdf,/synthetic-evidence/C009466/evd0006682_report.pdf,SYNTH_CDR_SYSTEM,IO0157,2021-01-05 22:14:28,6e312c210826eacc11c8fe6f0be68dfd914c48d1633b7a1330eacb5ef2b50c89,6e312c210826eacc11c8fe6f0be68dfd914c48d1633b7a1330eacb5ef2b50c89,Intact,COC0006682,Confidential,2021-01-06 16:50:28
EVD0006683,C004505,FinancialRecord,evd0006683_financialrecord.csv,/synthetic-evidence/C004505/evd0006683_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0157,2024-02-08 15:13:50,3071d43ecb39f6039bce2f9fd03e28abff47407b3866da665e1eefbfda753e94,3071d43ecb39f6039bce2f9fd03e28abff47407b3866da665e1eefbfda753e94,Intact,COC0006683,Restricted,2024-02-08 17:41:50
EVD0006684,C002848,FinancialRecord,evd0006684_financialrecord.csv,/synthetic-evidence/C002848/evd0006684_financialrecord.csv,SYNTH_CCTV_SYSTEM,IO0295,2021-01-18 17:28:10,ee58efe808372f40729e5f63c3cabc91ff3a640f8b0c95ed0be8fee2374edfa9,ee58efe808372f40729e5f63c3cabc91ff3a640f8b0c95ed0be8fee2374edfa9,Intact,COC0006684,Internal,2021-01-19 12:10:10
EVD0006685,C001574,Image,evd0006685_image.jpg,/synthetic-evidence/C001574/evd0006685_image.jpg,SYNTH_CCTV_SYSTEM,IO0008,2023-06-13 14:52:57,fb3b801b0e7dbeb423f04a149a5c2a38917fecf3d0cd0356602ef167ceafd59e,fb3b801b0e7dbeb423f04a149a5c2a38917fecf3d0cd0356602ef167ceafd59e,Intact,COC0006685,Highly Restricted,2023-06-13 17:19:57
EVD0006686,C004105,FinancialRecord,evd0006686_financialrecord.csv,/synthetic-evidence/C004105/evd0006686_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0202,2024-05-15 02:10:38,fd6e357a66f275e7e8f2fe94c4c5cefda239aa4b414a2b94a31d7765ae373fcf,fd6e357a66f275e7e8f2fe94c4c5cefda239aa4b414a2b94a31d7765ae373fcf,Intact,COC0006686,Internal,2024-05-15 18:14:38
EVD0006687,C007308,FinancialRecord,evd0006687_financialrecord.csv,/synthetic-evidence/C007308/evd0006687_financialrecord.csv,SYNTH_RTO_SYSTEM,IO0209,2026-04-27 16:34:36,e45143fb3caa1d7dadff0138a4c3cd9accc822e03eed37cb272de4500426f521,e45143fb3caa1d7dadff0138a4c3cd9accc822e03eed37cb272de4500426f521,Intact,COC0006687,Highly Restricted,2026-04-28 06:17:36
