transaction_id,timestamp,sender_account_id,receiver_account_id,amount,currency,transaction_type,channel,merchant_id,location_id,reference_number,status,description,source
TXN0062577,2021-05-24 00:12:42,ACC009473,ACC006006,38845.70,INR,Card,API,MER02579,LOC000241,REF7756061708,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0062578,2023-10-19 09:11:13,ACC008855,ACC003532,161315.69,INR,BankTransfer,Branch,,LOC000254,REF6345077593,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0062579,2019-11-25 21:08:23,ACC008432,ACC000319,1653060.69,INR,RTGS,Branch,,LOC004935,REF6241068022,Completed,Synthetic RTGS transaction,SYNTH_BANK_CORE
TXN0062580,2021-04-17 23:33:35,ACC003208,ACC001917,37987.16,INR,NEFT,ATM,,LOC000636,REF4062325711,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0062581,2020-08-05 00:27:34,ACC008249,ACC001388,45592.50,INR,UPI,ATM,MER02254,LOC000031,REF7978601746,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062582,2023-11-16 00:35:28,ACC005506,ACC009812,2161500.78,INR,RTGS,Internet Banking,,LOC004398,REF4607537094,Completed,Synthetic RTGS transaction,SYNTH_LEGACY_FINANCE
TXN0062583,2024-12-24 15:56:08,ACC009822,ACC003622,70004.99,INR,UPI,ATM,MER02810,LOC002675,REF3611140079,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062584,2019-05-08 09:25:46,ACC006150,ACC002382,689.49,INR,Card,ATM,MER01591,LOC002623,REF3293397237,Completed,Synthetic Card transaction,SYNTH_UPI_SWITCH
TXN0062585,2026-03-24 00:03:53,ACC007405,ACC000503,3313.52,INR,UPI,POS,MER01106,LOC003953,REF1434483961,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062586,2023-11-27 07:18:43,ACC001370,ACC009786,405509.20,INR,RTGS,POS,,LOC001538,REF4369481221,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0062587,2020-10-28 14:38:35,ACC002901,ACC003798,735147.90,INR,RTGS,ATM,,LOC004800,REF3765739139,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0062588,2026-08-11 00:13:43,ACC002123,ACC000912,3003.81,INR,IMPS,POS,,LOC001398,REF9083256695,Reversed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062589,2023-11-20 05:20:59,ACC009328,ACC008882,64857.95,INR,IMPS,Internet Banking,,LOC004925,REF9698639793,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0062590,2019-07-19 16:00:24,ACC002424,ACC005150,24930.43,INR,UPI,POS,MER00568,LOC004748,REF8127916238,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062591,2023-07-21 10:37:23,ACC000818,ACC006929,39963.54,INR,UPI,API,MER02423,LOC001528,REF3099996639,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0062592,2022-03-31 03:22:22,ACC005182,ACC009929,94021.48,INR,NEFT,API,,LOC000524,REF8638853715,Completed,Synthetic NEFT transaction,SYNTH_LEGACY_FINANCE
TXN0062593,2019-09-08 21:22:54,ACC009725,ACC001984,127688.68,INR,IMPS,Mobile,,LOC003760,REF1201623476,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0062594,2025-07-29 10:47:26,ACC007933,ACC007568,5997.17,INR,UPI,POS,MER02980,LOC001195,REF2192233893,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0062595,2023-05-15 22:44:24,ACC003003,ACC007861,17651.57,INR,IMPS,API,,LOC000075,REF1574994809,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062596,2022-08-26 15:25:05,ACC008803,ACC003967,54150.40,INR,IMPS,POS,,LOC002074,REF9247144009,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0062597,2025-10-21 13:27:34,ACC005220,ACC000020,9144.56,INR,Card,Mobile,MER01504,LOC000737,REF8467187736,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0062598,2020-08-15 06:01:47,ACC007841,ACC004639,25252.78,INR,Card,ATM,MER00102,LOC004722,REF7163868583,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062599,2019-07-15 20:58:50,ACC003454,ACC002687,137013.34,INR,IMPS,Branch,,LOC004590,REF8083838831,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062600,2020-10-30 19:49:29,ACC007132,ACC006991,86465.21,INR,IMPS,Internet Banking,,LOC002274,REF6773250373,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062601,2022-08-11 09:45:19,ACC009785,ACC005240,111659.16,INR,BankTransfer,Branch,,LOC001284,REF6970976277,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0062602,2023-06-20 03:23:20,ACC002587,ACC007194,73275.35,INR,IMPS,POS,,LOC002736,REF2419793184,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0062603,2025-03-31 15:46:01,ACC005355,ACC009984,202912.78,INR,NEFT,API,,LOC002298,REF1434603745,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0062604,2026-04-10 18:56:34,ACC004133,ACC001698,62279.30,INR,UPI,API,MER00937,LOC002138,REF8430809566,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0062605,2024-10-05 02:41:19,ACC007822,ACC000929,102695.15,INR,IMPS,ATM,,LOC001420,REF9871761017,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0062606,2019-10-29 10:17:53,ACC001219,ACC005824,79366.52,INR,NEFT,Mobile,,LOC000602,REF3411712089,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0062607,2022-02-09 00:27:20,ACC004666,ACC006797,34079.58,INR,BankTransfer,Internet Banking,,LOC000393,REF5268514555,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062608,2026-06-27 04:30:47,ACC006771,ACC005173,35905.79,INR,Card,Branch,MER01609,LOC002920,REF5382404149,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0062609,2020-05-14 06:49:16,ACC006304,ACC002106,25867.52,INR,Card,Mobile,MER02899,LOC004537,REF6385104757,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0062610,2026-05-09 20:38:12,ACC009996,ACC005577,2435508.16,INR,RTGS,POS,,LOC002210,REF8525996971,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0062611,2026-01-30 23:03:09,ACC001198,ACC003623,22999.80,INR,Card,POS,MER01440,LOC001436,REF2286837417,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0062612,2025-01-09 14:09:20,ACC002772,ACC007781,8377.48,INR,UPI,Internet Banking,MER01735,LOC001239,REF3607913680,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062613,2022-06-10 16:30:29,ACC000019,ACC007510,49761.57,INR,CashDeposit,Mobile,,LOC004489,REF1634746568,Completed,Synthetic CashDeposit transaction,SYNTH_CARD_SYSTEM
TXN0062614,2023-05-25 19:20:15,ACC001419,ACC002243,35349.07,INR,UPI,Mobile,MER01125,LOC000201,REF2172510737,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062615,2020-03-05 05:02:11,ACC000094,ACC006606,73179.98,INR,UPI,API,MER02274,LOC000237,REF3056022031,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062616,2023-04-23 03:17:47,ACC007091,ACC007229,33457.98,INR,UPI,API,MER02059,LOC001609,REF3345251671,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062617,2019-09-25 04:17:39,ACC005759,ACC009333,116390.25,INR,IMPS,ATM,,LOC002507,REF4447498046,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062618,2022-05-28 20:34:44,ACC007742,ACC004188,460125.41,INR,NEFT,API,,LOC004737,REF7499727766,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0062619,2026-01-06 04:39:47,ACC002507,ACC009669,84882.53,INR,CashWithdrawal,ATM,,LOC001798,REF2274974168,Completed,Synthetic CashWithdrawal transaction,SYNTH_UPI_SWITCH
TXN0062620,2022-11-02 02:11:53,ACC008778,ACC003148,28394.79,INR,Card,Internet Banking,MER00645,LOC003755,REF6109562235,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062621,2022-08-11 10:55:38,ACC006760,ACC007754,162166.38,INR,NEFT,Branch,,LOC001158,REF1303643853,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062622,2019-02-01 03:53:10,ACC008063,ACC005891,13061.78,INR,UPI,ATM,MER00843,LOC003812,REF9521786763,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062623,2026-03-26 19:07:25,ACC007013,ACC001127,39787.44,INR,BankTransfer,Internet Banking,,LOC001555,REF9748925863,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062624,2022-05-03 06:52:28,ACC007272,ACC002801,29009.39,INR,UPI,POS,MER02331,LOC001580,REF1693915345,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062625,2019-12-24 09:12:21,ACC005119,ACC009003,78014.66,INR,CashDeposit,Branch,,LOC000518,REF3546224971,Completed,Synthetic CashDeposit transaction,SYNTH_LEGACY_FINANCE
TXN0062626,2021-11-19 05:30:29,ACC007185,ACC001178,2137310.68,INR,RTGS,POS,,LOC000270,REF4292682937,Completed,Synthetic RTGS transaction,SYNTH_BANK_CORE
TXN0062627,2024-02-21 08:35:39,ACC000495,ACC005391,32701.03,INR,Card,ATM,MER00056,LOC003058,REF4844525423,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0062628,2023-11-28 04:48:14,ACC006718,ACC009310,66741.19,INR,UPI,Mobile,MER00120,LOC002507,REF4053621386,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062629,2024-11-15 01:48:54,ACC005847,ACC003364,67655.05,INR,UPI,Branch,MER00318,LOC000521,REF9852173666,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062630,2023-07-11 15:07:03,ACC000505,ACC002798,147389.76,INR,BankTransfer,POS,,LOC000383,REF5199557457,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062631,2023-01-28 03:08:51,ACC008204,ACC002119,30951.02,INR,Card,Branch,MER01556,LOC000703,REF9271082835,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062632,2019-01-04 23:47:30,ACC002121,ACC009437,442708.53,INR,NEFT,API,,LOC002618,REF4992374169,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062633,2022-01-31 06:04:35,ACC002988,ACC000280,190669.25,INR,IMPS,Internet Banking,,LOC003545,REF7487443806,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062634,2023-05-29 11:10:34,ACC000443,ACC008918,110401.84,INR,BankTransfer,API,,LOC000227,REF6061137162,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062635,2021-09-26 11:16:11,ACC003308,ACC007831,125899.69,INR,BankTransfer,POS,,LOC001570,REF4042394300,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0062636,2026-05-22 21:40:04,ACC001360,ACC005968,26870.03,INR,IMPS,API,,LOC004919,REF2926157508,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0062637,2023-10-20 19:01:37,ACC009163,ACC002262,273651.49,INR,NEFT,Branch,,LOC002119,REF5454367062,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062638,2019-08-09 01:42:26,ACC008803,ACC007631,217357.17,INR,NEFT,Branch,,LOC000887,REF2251219525,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0062639,2020-10-27 17:26:11,ACC009331,ACC000118,198620.27,INR,NEFT,ATM,,LOC001147,REF5163277634,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062640,2023-04-19 10:40:27,ACC002525,ACC004381,467574.55,INR,NEFT,Mobile,,LOC001145,REF3963489125,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0062641,2023-01-28 18:30:21,ACC007076,ACC006077,51302.25,INR,IMPS,ATM,,LOC001053,REF7280532457,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0062642,2023-03-31 09:15:31,ACC003070,ACC004626,189287.76,INR,BankTransfer,ATM,,LOC000211,REF4580289881,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0062643,2022-12-14 21:16:59,ACC002114,ACC001426,27571.30,INR,CashWithdrawal,ATM,,LOC003863,REF1820076010,Completed,Synthetic CashWithdrawal transaction,SYNTH_BANK_CORE
TXN0062644,2024-10-07 17:41:00,ACC003573,ACC004890,28652.31,INR,UPI,Mobile,MER01931,LOC000788,REF9142366053,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0062645,2026-02-09 06:55:07,ACC001334,ACC004953,42946.41,INR,NEFT,API,,LOC002827,REF2457965778,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0062646,2021-02-28 05:26:24,ACC006840,ACC002528,37354.55,INR,UPI,Branch,MER00258,LOC001511,REF1734935953,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0062647,2023-04-19 12:30:40,ACC001150,ACC005141,14949.09,INR,UPI,Mobile,MER01167,LOC002254,REF9450486641,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062648,2022-03-11 20:42:38,ACC003628,ACC008066,248835.22,INR,NEFT,Internet Banking,,LOC001955,REF1721623405,Completed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062649,2023-08-30 23:27:34,ACC000917,ACC001745,82930.54,INR,IMPS,API,,LOC000081,REF8004533844,Completed,Synthetic IMPS transaction,SYNTH_BANK_CORE
TXN0062650,2023-07-14 18:58:23,ACC006924,ACC006575,27355.09,INR,CashWithdrawal,Branch,,LOC004621,REF5192181380,Completed,Synthetic CashWithdrawal transaction,SYNTH_CARD_SYSTEM
TXN0062651,2020-12-04 09:05:39,ACC004981,ACC004577,95793.50,INR,IMPS,Mobile,,LOC004619,REF1250514933,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0062652,2026-03-07 06:53:38,ACC007580,ACC000690,182613.42,INR,BankTransfer,POS,,LOC004860,REF9837795041,Completed,Synthetic BankTransfer transaction,SYNTH_LEGACY_FINANCE
TXN0062653,2024-12-30 14:34:25,ACC004157,ACC006884,195145.69,INR,IMPS,Branch,,LOC000509,REF2890992766,Completed,Synthetic IMPS transaction,SYNTH_LEGACY_FINANCE
TXN0062654,2025-02-27 05:08:27,ACC007986,ACC007476,283908.90,INR,NEFT,API,,LOC001838,REF8711768605,Reversed,Synthetic NEFT transaction,SYNTH_BANK_CORE
TXN0062655,2023-10-11 22:04:53,ACC003948,ACC009866,37647.49,INR,Card,POS,MER02775,LOC003905,REF7992251746,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0062656,2019-12-21 19:24:04,ACC001273,ACC006485,57630.15,INR,NEFT,Internet Banking,,LOC000241,REF8455102458,Completed,Synthetic NEFT transaction,SYNTH_LEGACY_FINANCE
TXN0062657,2024-09-23 19:46:22,ACC004878,ACC005546,91251.93,INR,CashWithdrawal,API,,LOC003628,REF1476328761,Completed,Synthetic CashWithdrawal transaction,SYNTH_LEGACY_FINANCE
TXN0062658,2020-06-01 17:36:19,ACC002408,ACC009030,20881.19,INR,UPI,Mobile,MER02135,LOC001729,REF6399221139,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062659,2022-11-02 11:52:58,ACC001924,ACC001537,29117.17,INR,UPI,Mobile,MER02126,LOC001537,REF7984095087,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0062660,2022-05-03 22:18:30,ACC003994,ACC000399,179478.90,INR,IMPS,Branch,,LOC002833,REF8080497558,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062661,2022-02-01 04:24:04,ACC002599,ACC008085,62827.57,INR,UPI,Branch,MER00972,LOC003641,REF2085799440,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062662,2026-07-20 08:41:37,ACC005432,ACC004151,100266.61,INR,NEFT,API,,LOC002915,REF1142018320,Completed,Synthetic NEFT transaction,SYNTH_LEGACY_FINANCE
TXN0062663,2022-08-07 00:29:46,ACC002355,ACC003861,23976.15,INR,UPI,ATM,MER01371,LOC001540,REF1085296366,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062664,2023-02-24 12:36:39,ACC009307,ACC000608,8846.93,INR,UPI,Internet Banking,MER02014,LOC002473,REF1211143366,Failed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062665,2021-07-08 16:03:07,ACC007214,ACC009765,32253.59,INR,UPI,Branch,MER01810,LOC004237,REF7800024171,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062666,2023-12-31 19:13:58,ACC007222,ACC001738,2256736.85,INR,RTGS,POS,,LOC000594,REF6582547089,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0062667,2022-02-03 05:20:23,ACC005982,ACC006695,76829.56,INR,BankTransfer,Internet Banking,,LOC003851,REF8376628857,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0062668,2022-10-20 18:43:06,ACC005682,ACC001916,1519314.24,INR,RTGS,POS,,LOC004092,REF3576907342,Completed,Synthetic RTGS transaction,SYNTH_NEFT_RTGS
TXN0062669,2022-12-25 20:04:34,ACC005646,ACC009155,74446.16,INR,IMPS,API,,LOC004129,REF8708889820,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0062670,2023-11-21 11:57:44,ACC005365,ACC007699,74888.74,INR,UPI,ATM,MER00515,LOC004825,REF2660273853,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062671,2021-10-01 13:46:39,ACC003912,ACC000299,2277.33,INR,Card,POS,MER02022,LOC002351,REF3975461399,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0062672,2025-11-19 18:09:53,ACC003861,ACC009205,56607.83,INR,UPI,ATM,MER00414,LOC004845,REF3959550776,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0062673,2025-09-20 16:30:16,ACC001654,ACC006057,147059.65,INR,BankTransfer,Internet Banking,,LOC000709,REF3122599589,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062674,2020-03-22 23:53:39,ACC004302,ACC003452,7673.87,INR,IMPS,Internet Banking,,LOC001729,REF7406958074,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062675,2023-11-12 03:01:41,ACC001462,ACC008103,453959.75,INR,RTGS,Branch,,LOC003593,REF6879236072,Completed,Synthetic RTGS transaction,SYNTH_BANK_CORE
TXN0062676,2022-07-12 20:40:38,ACC006379,ACC002151,193558.29,INR,BankTransfer,ATM,,LOC002391,REF2984734864,Completed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0062677,2026-07-11 07:31:55,ACC005880,ACC008207,252082.68,INR,BankTransfer,API,,LOC004296,REF2243397196,Completed,Synthetic BankTransfer transaction,SYNTH_BANK_CORE
TXN0062678,2025-08-11 02:24:56,ACC006332,ACC003140,15742.95,INR,UPI,API,MER00167,LOC000683,REF2532051817,Completed,Synthetic UPI transaction,SYNTH_BANK_CORE
TXN0062679,2025-04-07 07:15:22,ACC002998,ACC000107,161530.20,INR,NEFT,Mobile,,LOC004130,REF4626577890,Completed,Synthetic NEFT transaction,SYNTH_NEFT_RTGS
TXN0062680,2023-07-16 13:56:57,ACC005804,ACC000921,191448.57,INR,BankTransfer,Internet Banking,,LOC000995,REF3659501645,Failed,Synthetic BankTransfer transaction,SYNTH_NEFT_RTGS
TXN0062681,2020-04-25 14:05:06,ACC000753,ACC009821,152019.54,INR,IMPS,ATM,,LOC001974,REF6570337386,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0062682,2023-10-29 09:12:47,ACC004245,ACC009993,43485.26,INR,IMPS,ATM,,LOC002133,REF6208486914,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0062683,2023-03-14 23:42:52,ACC007053,ACC001558,29103.86,INR,IMPS,Branch,,LOC004363,REF7175815250,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0062684,2025-11-28 04:11:42,ACC006391,ACC007725,8911.63,INR,Card,Internet Banking,MER02251,LOC001543,REF4864291435,Completed,Synthetic Card transaction,SYNTH_LEGACY_FINANCE
TXN0062685,2025-02-09 21:21:38,ACC007584,ACC005135,18117.46,INR,NEFT,Branch,,LOC004906,REF6547670612,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0062686,2024-05-27 12:10:09,ACC007594,ACC009083,25168.39,INR,Card,API,MER00023,LOC001928,REF2433798728,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062687,2022-02-28 16:46:48,ACC007464,ACC000455,47650.26,INR,UPI,POS,MER02125,LOC000489,REF2092937091,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062688,2025-09-26 12:36:23,ACC006559,ACC008365,1159963.15,INR,RTGS,Internet Banking,,LOC001560,REF9862231300,Completed,Synthetic RTGS transaction,SYNTH_LEGACY_FINANCE
TXN0062689,2026-03-11 23:37:13,ACC005838,ACC001438,114486.86,INR,NEFT,Internet Banking,,LOC004789,REF2656241781,Completed,Synthetic NEFT transaction,SYNTH_CARD_SYSTEM
TXN0062690,2020-12-13 04:17:16,ACC005539,ACC003223,72545.11,INR,UPI,ATM,MER02864,LOC003679,REF3384208795,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062691,2026-03-30 00:37:32,ACC009256,ACC008898,46800.57,INR,UPI,Mobile,MER00139,LOC003756,REF8634934867,Completed,Synthetic UPI transaction,SYNTH_UPI_SWITCH
TXN0062692,2025-08-26 10:18:12,ACC001671,ACC006918,133513.37,INR,NEFT,Mobile,,LOC004316,REF7175361161,Completed,Synthetic NEFT transaction,SYNTH_UPI_SWITCH
TXN0062693,2026-08-25 12:22:12,ACC006351,ACC000572,2185095.99,INR,RTGS,Internet Banking,,LOC002105,REF6165322590,Completed,Synthetic RTGS transaction,SYNTH_UPI_SWITCH
TXN0062694,2023-01-16 16:02:13,ACC005868,ACC000756,83855.52,INR,CashDeposit,API,,LOC001807,REF2307033326,Completed,Synthetic CashDeposit transaction,SYNTH_BANK_CORE
TXN0062695,2023-03-29 17:56:40,ACC006472,ACC009683,61275.65,INR,IMPS,ATM,,LOC003562,REF6733147987,Completed,Synthetic IMPS transaction,SYNTH_CARD_SYSTEM
TXN0062696,2026-07-21 12:19:00,ACC001394,ACC009488,30562.50,INR,Card,Internet Banking,MER01277,LOC003676,REF5898965060,Completed,Synthetic Card transaction,SYNTH_NEFT_RTGS
TXN0062697,2019-06-03 10:59:48,ACC000822,ACC001073,44254.52,INR,UPI,ATM,MER00782,LOC000344,REF9736869543,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062698,2022-06-27 04:27:04,ACC003980,ACC009438,273234.95,INR,BankTransfer,API,,LOC003780,REF6876853361,Completed,Synthetic BankTransfer transaction,SYNTH_UPI_SWITCH
TXN0062699,2022-01-13 23:19:32,ACC009948,ACC003946,7025.07,INR,Card,API,MER00923,LOC003465,REF4252303139,Completed,Synthetic Card transaction,SYNTH_UPI_SWITCH
TXN0062700,2020-02-26 19:37:55,ACC002066,ACC000431,20311.68,INR,Card,ATM,MER01524,LOC003108,REF2428363284,Completed,Synthetic Card transaction,SYNTH_CARD_SYSTEM
TXN0062701,2019-07-19 00:01:43,ACC007510,ACC006021,72644.60,INR,UPI,Mobile,MER00319,LOC003696,REF5283990611,Completed,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062702,2021-01-06 10:10:19,ACC001188,ACC005578,9120.49,INR,IMPS,POS,,LOC004974,REF2600069781,Completed,Synthetic IMPS transaction,SYNTH_UPI_SWITCH
TXN0062703,2020-09-16 16:15:12,ACC004319,ACC003865,23626.89,INR,Card,API,MER00071,LOC000336,REF6322528415,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062704,2023-04-06 10:55:55,ACC002588,ACC008411,46994.58,INR,IMPS,ATM,,LOC001616,REF6520511794,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062705,2025-05-09 10:10:03,ACC007015,ACC004281,569109.12,INR,RTGS,Mobile,,LOC003978,REF6430166542,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0062706,2026-07-29 21:53:52,ACC009920,ACC001450,8646.44,INR,UPI,Internet Banking,MER01684,LOC002874,REF2578537830,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062707,2024-02-05 18:29:12,ACC005693,ACC001847,59936.13,INR,UPI,POS,MER00033,LOC000633,REF4875955304,Completed,Synthetic UPI transaction,SYNTH_NEFT_RTGS
TXN0062708,2020-10-17 22:14:09,ACC001651,ACC002691,1324537.24,INR,RTGS,Branch,,LOC001030,REF3978358296,Completed,Synthetic RTGS transaction,SYNTH_CARD_SYSTEM
TXN0062709,2020-05-14 15:47:55,ACC000282,ACC009370,6188.48,INR,Card,Internet Banking,MER02624,LOC003258,REF1879711735,Completed,Synthetic Card transaction,SYNTH_BANK_CORE
TXN0062710,2019-12-30 12:28:06,ACC007825,ACC004770,25849.12,INR,UPI,Internet Banking,MER00241,LOC001208,REF1539998474,Completed,Synthetic UPI transaction,SYNTH_CARD_SYSTEM
TXN0062711,2024-05-15 10:17:45,ACC002836,ACC001454,39238.90,INR,UPI,API,MER00773,LOC002904,REF8026994751,Pending,Synthetic UPI transaction,SYNTH_LEGACY_FINANCE
TXN0062712,2022-07-12 06:26:44,ACC006598,ACC007838,2639.31,INR,IMPS,API,,LOC000256,REF9599465763,Completed,Synthetic IMPS transaction,SYNTH_NEFT_RTGS
TXN0062713,2021-09-02 21:13:51,ACC008300,ACC001798,213641.29,INR,BankTransfer,POS,,LOC000069,REF8529454051,Failed,Synthetic BankTransfer transaction,SYNTH_CARD_SYSTEM
